Stellar Sequence
Central Pressure Range = 0.05 to 1000.0 MeVfm^3
Number of Stars = 1250
h = 4 meters
r0 = 2.5 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 3.11483587e+02   1.18345000e+01    2.06452180e+00    1.02219650e+03
 3.12284187e+02   1.18305000e+01    2.06470135e+00    1.02375673e+03
 3.13084788e+02   1.18345000e+01    2.06487875e+00    1.02531557e+03
 3.13885388e+02   1.18145000e+01    2.06505388e+00    1.02687304e+03
 3.14685989e+02   1.18225000e+01    2.06522696e+00    1.02842914e+03
 3.15486589e+02   1.18145000e+01    2.06539788e+00    1.02998390e+03
 3.16287190e+02   1.18105000e+01    2.06556654e+00    1.03153731e+03
 3.17087790e+02   1.18145000e+01    2.06573341e+00    1.03308940e+03
 3.17888391e+02   1.18065000e+01    2.06589799e+00    1.03464018e+03
 3.18688991e+02   1.18025000e+01    2.06606051e+00    1.03618966e+03
 3.19489592e+02   1.18065000e+01    2.06622112e+00    1.03773786e+03
 3.20290192e+02   1.18025000e+01    2.06637951e+00    1.03928478e+03
 3.21090793e+02   1.17945000e+01    2.06653598e+00    1.04083043e+03
 3.21891393e+02   1.17945000e+01    2.06669033e+00    1.04237480e+03
 3.22691994e+02   1.17905000e+01    2.06684289e+00    1.04391791e+03
 3.23492594e+02   1.17865000e+01    2.06699345e+00    1.04545973e+03
 3.24293195e+02   1.17825000e+01    2.06714186e+00    1.04700028e+03
 3.25093795e+02   1.17785000e+01    2.06728855e+00    1.04853954e+03
 3.25894396e+02   1.17785000e+01    2.06743324e+00    1.05007752e+03
 3.26694996e+02   1.17745000e+01    2.06757603e+00    1.05161422e+03
 3.27495596e+02   1.17705000e+01    2.06771696e+00    1.05314963e+03
 3.28296197e+02   1.17585000e+01    2.06785585e+00    1.05468374e+03
 3.29096797e+02   1.17665000e+01    2.06799311e+00    1.05621657e+03
 3.29897398e+02   1.17585000e+01    2.06812834e+00    1.05774810e+03
 3.30697998e+02   1.17625000e+01    2.06826191e+00    1.05927833e+03
 3.31498599e+02   1.17585000e+01    2.06839356e+00    1.06080726e+03
 3.32299199e+02   1.17545000e+01    2.06852327e+00    1.06233489e+03
 3.33099800e+02   1.17465000e+01    2.06865141e+00    1.06386123e+03
 3.33900400e+02   1.17505000e+01    2.06877776e+00    1.06538628e+03
 3.34701001e+02   1.17425000e+01    2.06890213e+00    1.06691006e+03
 3.35501601e+02   1.17425000e+01    2.06902502e+00    1.06843257e+03
 3.36302202e+02   1.17345000e+01    2.06914605e+00    1.06995382e+03
 3.37102802e+02   1.17345000e+01    2.06926528e+00    1.07147383e+03
 3.37903403e+02   1.17345000e+01    2.06938297e+00    1.07299259e+03
 3.38704003e+02   1.17345000e+01    2.06949890e+00    1.07451013e+03
 3.39504604e+02   1.17225000e+01    2.06961304e+00    1.07602644e+03
 3.40305204e+02   1.17305000e+01    2.06972573e+00    1.07754154e+03
 3.41105805e+02   1.17185000e+01    2.06983649e+00    1.07905544e+03
 3.41906405e+02   1.17185000e+01    2.06994580e+00    1.08056814e+03
 3.42707006e+02   1.17185000e+01    2.07005347e+00    1.08207965e+03
 3.43507606e+02   1.17105000e+01    2.07015938e+00    1.08358999e+03
 3.44308207e+02   1.17105000e+01    2.07026385e+00    1.08509917e+03
 3.45108807e+02   1.17065000e+01    2.07036667e+00    1.08660717e+03
 3.45909408e+02   1.17065000e+01    2.07046786e+00    1.08811401e+03
 3.46710008e+02   1.17025000e+01    2.07056755e+00    1.08961969e+03
 3.47510608e+02   1.17025000e+01    2.07066569e+00    1.09112420e+03
 3.48311209e+02   1.16945000e+01    2.07076215e+00    1.09262755e+03
 3.49111809e+02   1.16905000e+01    2.07085720e+00    1.09412973e+03
 3.49912410e+02   1.16865000e+01    2.07095072e+00    1.09563075e+03
 3.50713010e+02   1.16865000e+01    2.07104265e+00    1.09713060e+03
 3.51513611e+02   1.16745000e+01    2.07113311e+00    1.09862929e+03
 3.52314211e+02   1.16785000e+01    2.07122217e+00    1.10012682e+03
 3.53114812e+02   1.16785000e+01    2.07130967e+00    1.10162318e+03
 3.53915412e+02   1.16785000e+01    2.07139575e+00    1.10311838e+03
 3.54716013e+02   1.16705000e+01    2.07148035e+00    1.10461241e+03
 3.55516613e+02   1.16705000e+01    2.07156351e+00    1.10610528e+03
 3.56317214e+02   1.16705000e+01    2.07164520e+00    1.10759699e+03
 3.57117814e+02   1.16625000e+01    2.07172551e+00    1.10908754e+03
 3.57918415e+02   1.16625000e+01    2.07180445e+00    1.11057693e+03
 3.58719015e+02   1.16585000e+01    2.07188180e+00    1.11206516e+03
 3.59519616e+02   1.16545000e+01    2.07195797e+00    1.11355225e+03
 3.60320216e+02   1.16545000e+01    2.07203274e+00    1.11503821e+03
 3.61120817e+02   1.16505000e+01    2.07210591e+00    1.11652303e+03
 3.61921417e+02   1.16465000e+01    2.07217801e+00    1.11800672e+03
 3.62722018e+02   1.16465000e+01    2.07224869e+00    1.11948930e+03
 3.63522618e+02   1.16425000e+01    2.07231788e+00    1.12097076e+03
 3.64323219e+02   1.16385000e+01    2.07238590e+00    1.12245111e+03
 3.65123819e+02   1.16385000e+01    2.07245256e+00    1.12393036e+03
 3.65924420e+02   1.16305000e+01    2.07251788e+00    1.12540852e+03
 3.66725020e+02   1.16265000e+01    2.07258184e+00    1.12688559e+03
 3.67525620e+02   1.16305000e+01    2.07264463e+00    1.12836158e+03
 3.68326221e+02   1.16305000e+01    2.07270613e+00    1.12983649e+03
 3.69126821e+02   1.16185000e+01    2.07276627e+00    1.13131033e+03
 3.69927422e+02   1.16225000e+01    2.07282513e+00    1.13278311e+03
 3.70728022e+02   1.16145000e+01    2.07288283e+00    1.13425482e+03
 3.71528623e+02   1.16185000e+01    2.07293934e+00    1.13572548e+03
 3.72329223e+02   1.16185000e+01    2.07299441e+00    1.13719508e+03
 3.73129824e+02   1.16145000e+01    2.07304846e+00    1.13866361e+03
 3.73930424e+02   1.16025000e+01    2.07310117e+00    1.14013109e+03
 3.74731025e+02   1.16025000e+01    2.07315272e+00    1.14159751e+03
 3.75531625e+02   1.15985000e+01    2.07320298e+00    1.14306286e+03
 3.76332226e+02   1.16025000e+01    2.07325215e+00    1.14452715e+03
 3.77132826e+02   1.15905000e+01    2.07330011e+00    1.14599039e+03
 3.77933427e+02   1.15985000e+01    2.07334700e+00    1.14745256e+03
 3.78734027e+02   1.15865000e+01    2.07339240e+00    1.14891367e+03
 3.79534628e+02   1.15865000e+01    2.07343699e+00    1.15037372e+03
 3.80335228e+02   1.15825000e+01    2.07348031e+00    1.15183271e+03
 3.81135829e+02   1.15785000e+01    2.07352247e+00    1.15329064e+03
 3.81936429e+02   1.15785000e+01    2.07356347e+00    1.15474751e+03
 3.82737030e+02   1.15705000e+01    2.07360333e+00    1.15620331e+03
 3.83537630e+02   1.15785000e+01    2.07364228e+00    1.15765806e+03
 3.84338231e+02   1.15705000e+01    2.07367995e+00    1.15911174e+03
 3.85138831e+02   1.15665000e+01    2.07371641e+00    1.16056438e+03
 3.85939432e+02   1.15665000e+01    2.07375202e+00    1.16201596e+03
 3.86740032e+02   1.15705000e+01    2.07378648e+00    1.16346651e+03
 3.87540633e+02   1.15545000e+01    2.07381975e+00    1.16491603e+03
 3.88341233e+02   1.15625000e+01    2.07385207e+00    1.16636452e+03
 3.89141833e+02   1.15505000e+01    2.07388313e+00    1.16781199e+03
 3.89942434e+02   1.15585000e+01    2.07391344e+00    1.16925845e+03
 3.90743034e+02   1.15465000e+01    2.07394251e+00    1.17070390e+03
 3.91543635e+02   1.15505000e+01    2.07397060e+00    1.17214836e+03
 3.92344235e+02   1.15465000e+01    2.07399759e+00    1.17359182e+03
 3.93144836e+02   1.15425000e+01    2.07402356e+00    1.17503429e+03
 3.93945436e+02   1.15345000e+01    2.07404859e+00    1.17647578e+03
 3.94746037e+02   1.15345000e+01    2.07407263e+00    1.17791630e+03
 3.95546637e+02   1.15345000e+01    2.07409560e+00    1.17935586e+03
 3.96347238e+02   1.15345000e+01    2.07411757e+00    1.18079445e+03
 3.97147838e+02   1.15265000e+01    2.07413851e+00    1.18223209e+03
 3.97948439e+02   1.15265000e+01    2.07415861e+00    1.18366878e+03
 3.98749039e+02   1.15225000e+01    2.07417768e+00    1.18510453e+03
 3.99549640e+02   1.15225000e+01    2.07419574e+00    1.18653933e+03
 4.00350240e+02   1.15145000e+01    2.07421278e+00    1.18797318e+03
 4.01150841e+02   1.15145000e+01    2.07422894e+00    1.18940607e+03
 4.01951441e+02   1.15145000e+01    2.07424424e+00    1.19083801e+03
 4.02752042e+02   1.15105000e+01    2.07425852e+00    1.19226900e+03
 4.03552642e+02   1.15145000e+01    2.07427188e+00    1.19369902e+03
 4.04353243e+02   1.15025000e+01    2.07428418e+00    1.19512809e+03
 4.05153843e+02   1.15025000e+01    2.07429567e+00    1.19655619e+03
 4.05954444e+02   1.15025000e+01    2.07430634e+00    1.19798333e+03
 4.06755044e+02   1.14985000e+01    2.07431601e+00    1.19940950e+03
 4.07555645e+02   1.14985000e+01    2.07432479e+00    1.20083471e+03
 4.08356245e+02   1.14905000e+01    2.07433262e+00    1.20225894e+03
 4.09156845e+02   1.14905000e+01    2.07433952e+00    1.20368220e+03
 4.09957446e+02   1.14905000e+01    2.07434573e+00    1.20510449e+03
 4.10758046e+02   1.14865000e+01    2.07435095e+00    1.20652580e+03
 4.11558647e+02   1.14865000e+01    2.07435531e+00    1.20794613e+03
 4.12359247e+02   1.14865000e+01    2.07435884e+00    1.20936548e+03
 4.13159848e+02   1.14865000e+01    2.07436135e+00    1.21078385e+03
 4.13960448e+02   1.14785000e+01    2.07436316e+00    1.21220125e+03
 4.14761049e+02   1.14705000e+01    2.07436406e+00    1.21361768e+03
 4.15561649e+02   1.14745000e+01    2.07436421e+00    1.21503314e+03
 4.16362250e+02   1.14705000e+01    2.07436348e+00    1.21644766e+03
 4.17162850e+02   1.14665000e+01    2.07436188e+00    1.21786122e+03
 4.17963451e+02   1.14665000e+01    2.07435946e+00    1.21927383e+03
 4.18764051e+02   1.14585000e+01    2.07435612e+00    1.22068551e+03
 4.19564652e+02   1.14545000e+01    2.07435219e+00    1.22209626e+03
 4.20365252e+02   1.14465000e+01    2.07434730e+00    1.22350608e+03
 4.21165853e+02   1.14585000e+01    2.07434175e+00    1.22491498e+03
 4.21966453e+02   1.14465000e+01    2.07433529e+00    1.22632297e+03
 4.22767054e+02   1.14465000e+01    2.07432806e+00    1.22773005e+03
 4.23567654e+02   1.14465000e+01    2.07432002e+00    1.22913623e+03
 4.24368255e+02   1.14385000e+01    2.07431115e+00    1.23054151e+03
 4.25168855e+02   1.14385000e+01    2.07430169e+00    1.23194591e+03
 4.25969456e+02   1.14425000e+01    2.07429139e+00    1.23334942e+03
 4.26770056e+02   1.14345000e+01    2.07428025e+00    1.23475205e+03
 4.27570657e+02   1.14305000e+01    2.07426841e+00    1.23615381e+03
 4.28371257e+02   1.14345000e+01    2.07425582e+00    1.23755470e+03
 4.29171857e+02   1.14305000e+01    2.07424243e+00    1.23895473e+03
 4.29972458e+02   1.14265000e+01    2.07422825e+00    1.24035389e+03
 4.30773058e+02   1.14225000e+01    2.07421347e+00    1.24175219e+03
 4.31573659e+02   1.14185000e+01    2.07419788e+00    1.24314962e+03
 4.32374259e+02   1.14185000e+01    2.07418160e+00    1.24454619e+03
 4.33174860e+02   1.14185000e+01    2.07416463e+00    1.24594189e+03
 4.33975460e+02   1.14185000e+01    2.07414690e+00    1.24733673e+03
 4.34776061e+02   1.14105000e+01    2.07412843e+00    1.24873071e+03
 4.35576661e+02   1.14145000e+01    2.07410917e+00    1.25012382e+03
 4.36377262e+02   1.14105000e+01    2.07408935e+00    1.25151607e+03
 4.37177862e+02   1.14025000e+01    2.07406872e+00    1.25290745e+03
 4.37978463e+02   1.13985000e+01    2.07404754e+00    1.25429797e+03
 4.38779063e+02   1.13945000e+01    2.07402558e+00    1.25568764e+03
 4.39579664e+02   1.14025000e+01    2.07400299e+00    1.25707644e+03
 4.40380264e+02   1.13985000e+01    2.07397970e+00    1.25846437e+03
 4.41180865e+02   1.13905000e+01    2.07395568e+00    1.25985145e+03
 4.41981465e+02   1.13945000e+01    2.07393105e+00    1.26123767e+03
 4.42782066e+02   1.13825000e+01    2.07390555e+00    1.26262303e+03
 4.43582666e+02   1.13825000e+01    2.07387964e+00    1.26400752e+03
 4.44383267e+02   1.13865000e+01    2.07385299e+00    1.26539116e+03
 4.45183867e+02   1.13785000e+01    2.07382575e+00    1.26677394e+03
 4.45984468e+02   1.13825000e+01    2.07379781e+00    1.26815586e+03
 4.46785068e+02   1.13745000e+01    2.07376921e+00    1.26953693e+03
 4.47585669e+02   1.13745000e+01    2.07374001e+00    1.27091715e+03
 4.48386269e+02   1.13705000e+01    2.07371012e+00    1.27229651e+03
 4.49186869e+02   1.13705000e+01    2.07367967e+00    1.27367502e+03
 4.49987470e+02   1.13705000e+01    2.07364853e+00    1.27505269e+03
 4.50788070e+02   1.13665000e+01    2.07361677e+00    1.27642950e+03
 4.51588671e+02   1.13625000e+01    2.07358427e+00    1.27780548e+03
 4.52389271e+02   1.13585000e+01    2.07355136e+00    1.27918060e+03
 4.53189872e+02   1.13585000e+01    2.07351774e+00    1.28055489e+03
 4.53990472e+02   1.13585000e+01    2.07348364e+00    1.28192833e+03
 4.54791073e+02   1.13505000e+01    2.07344876e+00    1.28330093e+03
 4.55591673e+02   1.13545000e+01    2.07341342e+00    1.28467270e+03
 4.56392274e+02   1.13505000e+01    2.07337744e+00    1.28604362e+03
 4.57192874e+02   1.13385000e+01    2.07334079e+00    1.28741372e+03
 4.57993475e+02   1.13425000e+01    2.07330366e+00    1.28878298e+03
 4.58794075e+02   1.13425000e+01    2.07326591e+00    1.29015140e+03
 4.59594676e+02   1.13385000e+01    2.07322760e+00    1.29151900e+03
 4.60395276e+02   1.13345000e+01    2.07318864e+00    1.29288576e+03
 4.61195877e+02   1.13345000e+01    2.07314917e+00    1.29425170e+03
 4.61996477e+02   1.13305000e+01    2.07310902e+00    1.29561682e+03
 4.62797078e+02   1.13265000e+01    2.07306846e+00    1.29698111e+03
 4.63597678e+02   1.13305000e+01    2.07302728e+00    1.29834458e+03
 4.64398279e+02   1.13225000e+01    2.07298560e+00    1.29970724e+03
 4.65198879e+02   1.13225000e+01    2.07294329e+00    1.30106908e+03
 4.65999480e+02   1.13185000e+01    2.07290052e+00    1.30243012e+03
 4.66800080e+02   1.13145000e+01    2.07285713e+00    1.30379034e+03
 4.67600681e+02   1.13185000e+01    2.07281328e+00    1.30514976e+03
 4.68401281e+02   1.13185000e+01    2.07276883e+00    1.30650837e+03
 4.69201882e+02   1.13105000e+01    2.07272379e+00    1.30786619e+03
 4.70002482e+02   1.13065000e+01    2.07267831e+00    1.30922321e+03
 4.70803082e+02   1.13025000e+01    2.07263224e+00    1.31057943e+03
 4.71603683e+02   1.13025000e+01    2.07258571e+00    1.31193486e+03
 4.72404283e+02   1.13065000e+01    2.07253863e+00    1.31328950e+03
 4.73204884e+02   1.12985000e+01    2.07249104e+00    1.31464335e+03
 4.74005484e+02   1.13025000e+01    2.07244291e+00    1.31599642e+03
 4.74806085e+02   1.12985000e+01    2.07239432e+00    1.31734871e+03
 4.75606685e+02   1.12945000e+01    2.07234513e+00    1.31870022e+03
 4.76407286e+02   1.12985000e+01    2.07229554e+00    1.32005095e+03
 4.77207886e+02   1.12865000e+01    2.07224525e+00    1.32140091e+03
 4.78008487e+02   1.12825000e+01    2.07219466e+00    1.32275010e+03
 4.78809087e+02   1.12945000e+01    2.07214355e+00    1.32409852e+03
 4.79609688e+02   1.12865000e+01    2.07209198e+00    1.32544617e+03
 4.80410288e+02   1.12785000e+01    2.07203978e+00    1.32679305e+03
 4.81210889e+02   1.12785000e+01    2.07198728e+00    1.32813917e+03
 4.82011489e+02   1.12745000e+01    2.07193415e+00    1.32948452e+03
 4.82812090e+02   1.12745000e+01    2.07188069e+00    1.33082912e+03
 4.83612690e+02   1.12705000e+01    2.07182660e+00    1.33217295e+03
 4.84413291e+02   1.12665000e+01    2.07177217e+00    1.33351602e+03
 4.85213891e+02   1.12665000e+01    2.07171717e+00    1.33485834e+03
 4.86014492e+02   1.12625000e+01    2.07166179e+00    1.33619990e+03
 4.86815092e+02   1.12625000e+01    2.07160588e+00    1.33754070e+03
 4.87615693e+02   1.12585000e+01    2.07154958e+00    1.33888075e+03
 4.88416293e+02   1.12585000e+01    2.07149277e+00    1.34022005e+03
 4.89216894e+02   1.12585000e+01    2.07143556e+00    1.34155860e+03
 4.90017494e+02   1.12505000e+01    2.07137780e+00    1.34289641e+03
 4.90818094e+02   1.12545000e+01    2.07131971e+00    1.34423346e+03
 4.91618695e+02   1.12505000e+01    2.07126109e+00    1.34556977e+03
 4.92419295e+02   1.12505000e+01    2.07120209e+00    1.34690533e+03
 4.93219896e+02   1.12505000e+01    2.07114262e+00    1.34824016e+03
 4.94020496e+02   1.12465000e+01    2.07108271e+00    1.34957424e+03
 4.94821097e+02   1.12465000e+01    2.07102238e+00    1.35090758e+03
 4.95621697e+02   1.12425000e+01    2.07096160e+00    1.35224019e+03
 4.96422298e+02   1.12345000e+01    2.07090038e+00    1.35357205e+03
 4.97222898e+02   1.12385000e+01    2.07083879e+00    1.35490318e+03
 4.98023499e+02   1.12345000e+01    2.07077673e+00    1.35623357e+03
 4.98824099e+02   1.12345000e+01    2.07071429e+00    1.35756322e+03
 4.99624700e+02   1.12305000e+01    2.07065141e+00    1.35889214e+03
 5.00425300e+02   1.12305000e+01    2.07058813e+00    1.36022032e+03
 5.01225901e+02   1.12225000e+01    2.07052441e+00    1.36154776e+03
 5.02026501e+02   1.12185000e+01    2.07046029e+00    1.36287446e+03
 5.02827102e+02   1.12265000e+01    2.07039582e+00    1.36420043e+03
 5.03627702e+02   1.12185000e+01    2.07033089e+00    1.36552565e+03
 5.04428303e+02   1.12145000e+01    2.07026556e+00    1.36685014e+03
 5.05228903e+02   1.12145000e+01    2.07019987e+00    1.36817390e+03
 5.06029504e+02   1.12065000e+01    2.07013372e+00    1.36949691e+03
 5.06830104e+02   1.12105000e+01    2.07006727e+00    1.37081919e+03
 5.07630705e+02   1.12065000e+01    2.07000034e+00    1.37214073e+03
 5.08431305e+02   1.12065000e+01    2.06993311e+00    1.37346154e+03
 5.09231906e+02   1.12025000e+01    2.06986540e+00    1.37478160e+03
 5.10032506e+02   1.12065000e+01    2.06979746e+00    1.37610093e+03
 5.10833106e+02   1.11985000e+01    2.06972893e+00    1.37741953e+03
 5.11633707e+02   1.11985000e+01    2.06966020e+00    1.37873738e+03
 5.12434307e+02   1.11945000e+01    2.06959095e+00    1.38005450e+03
 5.13234908e+02   1.11945000e+01    2.06952147e+00    1.38137088e+03
 5.14035508e+02   1.11865000e+01    2.06945147e+00    1.38268653e+03
 5.14836109e+02   1.11905000e+01    2.06938127e+00    1.38400144e+03
 5.15636709e+02   1.11865000e+01    2.06931056e+00    1.38531562e+03
 5.16437310e+02   1.11865000e+01    2.06923960e+00    1.38662906e+03
 5.17237910e+02   1.11865000e+01    2.06916818e+00    1.38794178e+03
 5.18038511e+02   1.11825000e+01    2.06909655e+00    1.38925378e+03
 5.18839111e+02   1.11745000e+01    2.06902442e+00    1.39056505e+03
 5.19639712e+02   1.11785000e+01    2.06895208e+00    1.39187560e+03
 5.20440312e+02   1.11745000e+01    2.06887926e+00    1.39318543e+03
 5.21240913e+02   1.11665000e+01    2.06880615e+00    1.39449455e+03
 5.22041513e+02   1.11705000e+01    2.06873268e+00    1.39580295e+03
 5.22842114e+02   1.11665000e+01    2.06865887e+00    1.39711065e+03
 5.23642714e+02   1.11665000e+01    2.06858468e+00    1.39841763e+03
 5.24443315e+02   1.11625000e+01    2.06851019e+00    1.39972391e+03
 5.25243915e+02   1.11625000e+01    2.06843533e+00    1.40102948e+03
 5.26044516e+02   1.11545000e+01    2.06836016e+00    1.40233436e+03
 5.26845116e+02   1.11585000e+01    2.06828465e+00    1.40363853e+03
 5.27645717e+02   1.11545000e+01    2.06820881e+00    1.40494201e+03
 5.28446317e+02   1.11585000e+01    2.06813268e+00    1.40624479e+03
 5.29246918e+02   1.11505000e+01    2.06805614e+00    1.40754689e+03
 5.30047518e+02   1.11505000e+01    2.06797936e+00    1.40884829e+03
 5.30848118e+02   1.11425000e+01    2.06790214e+00    1.41014901e+03
 5.31648719e+02   1.11425000e+01    2.06782474e+00    1.41144904e+03
 5.32449319e+02   1.11425000e+01    2.06774688e+00    1.41274839e+03
 5.33249920e+02   1.11385000e+01    2.06766883e+00    1.41404706e+03
 5.34050520e+02   1.11385000e+01    2.06759036e+00    1.41534505e+03
 5.34851121e+02   1.11425000e+01    2.06751177e+00    1.41664237e+03
 5.35651721e+02   1.11385000e+01    2.06743273e+00    1.41793901e+03
 5.36452322e+02   1.11385000e+01    2.06735345e+00    1.41923497e+03
 5.37252922e+02   1.11305000e+01    2.06727377e+00    1.42053026e+03
 5.38053523e+02   1.11305000e+01    2.06719386e+00    1.42182487e+03
 5.38854123e+02   1.11345000e+01    2.06711361e+00    1.42311881e+03
 5.39654724e+02   1.11305000e+01    2.06703307e+00    1.42441208e+03
 5.40455324e+02   1.11265000e+01    2.06695219e+00    1.42570468e+03
 5.41255925e+02   1.11265000e+01    2.06687107e+00    1.42699661e+03
 5.42056525e+02   1.11185000e+01    2.06678962e+00    1.42828786e+03
 5.42857126e+02   1.11185000e+01    2.06670785e+00    1.42957845e+03
 5.43657726e+02   1.11145000e+01    2.06662587e+00    1.43086837e+03
 5.44458327e+02   1.11105000e+01    2.06654348e+00    1.43215762e+03
 5.45258927e+02   1.11065000e+01    2.06646092e+00    1.43344620e+03
 5.46059528e+02   1.11065000e+01    2.06637800e+00    1.43473412e+03
 5.46860128e+02   1.11065000e+01    2.06629497e+00    1.43602138e+03
 5.47660729e+02   1.11065000e+01    2.06621153e+00    1.43730797e+03
 5.48461329e+02   1.10985000e+01    2.06612781e+00    1.43859389e+03
 5.49261930e+02   1.11025000e+01    2.06604383e+00    1.43987916e+03
 5.50062530e+02   1.11025000e+01    2.06595958e+00    1.44116376e+03
 5.50863131e+02   1.11065000e+01    2.06587506e+00    1.44244770e+03
 5.51663731e+02   1.10985000e+01    2.06579021e+00    1.44373098e+03
 5.52464331e+02   1.10945000e+01    2.06570513e+00    1.44501360e+03
 5.53264932e+02   1.10945000e+01    2.06561971e+00    1.44629556e+03
 5.54065532e+02   1.10905000e+01    2.06553412e+00    1.44757687e+03
 5.54866133e+02   1.10905000e+01    2.06544817e+00    1.44885752e+03
 5.55666733e+02   1.10905000e+01    2.06536216e+00    1.45013751e+03
 5.56467334e+02   1.10905000e+01    2.06527576e+00    1.45141685e+03
 5.57267934e+02   1.10865000e+01    2.06518910e+00    1.45269553e+03
 5.58068535e+02   1.10785000e+01    2.06510212e+00    1.45397356e+03
 5.58869135e+02   1.10825000e+01    2.06501498e+00    1.45525094e+03
 5.59669736e+02   1.10825000e+01    2.06492755e+00    1.45652767e+03
 5.60470336e+02   1.10785000e+01    2.06483984e+00    1.45780375e+03
 5.61270937e+02   1.10785000e+01    2.06475193e+00    1.45907919e+03
 5.62071537e+02   1.10745000e+01    2.06466365e+00    1.46035397e+03
 5.62872138e+02   1.10705000e+01    2.06457523e+00    1.46162811e+03
 5.63672738e+02   1.10705000e+01    2.06448655e+00    1.46290160e+03
 5.64473339e+02   1.10745000e+01    2.06439775e+00    1.46417445e+03
 5.65273939e+02   1.10665000e+01    2.06430853e+00    1.46544666e+03
 5.66074540e+02   1.10625000e+01    2.06421913e+00    1.46671822e+03
 5.66875140e+02   1.10585000e+01    2.06412944e+00    1.46798915e+03
 5.67675741e+02   1.10585000e+01    2.06403957e+00    1.46925943e+03
 5.68476341e+02   1.10625000e+01    2.06394948e+00    1.47052907e+03
 5.69276942e+02   1.10545000e+01    2.06385902e+00    1.47179808e+03
 5.70077542e+02   1.10545000e+01    2.06376846e+00    1.47306645e+03
 5.70878143e+02   1.10545000e+01    2.06367762e+00    1.47433418e+03
 5.71678743e+02   1.10505000e+01    2.06358664e+00    1.47560127e+03
 5.72479343e+02   1.10425000e+01    2.06349532e+00    1.47686774e+03
 5.73279944e+02   1.10465000e+01    2.06340384e+00    1.47813357e+03
 5.74080544e+02   1.10385000e+01    2.06331207e+00    1.47939877e+03
 5.74881145e+02   1.10465000e+01    2.06322014e+00    1.48066333e+03
 5.75681745e+02   1.10425000e+01    2.06312796e+00    1.48192727e+03
 5.76482346e+02   1.10425000e+01    2.06303548e+00    1.48319058e+03
 5.77282946e+02   1.10385000e+01    2.06294290e+00    1.48445326e+03
 5.78083547e+02   1.10385000e+01    2.06285009e+00    1.48571531e+03
 5.78884147e+02   1.10305000e+01    2.06275704e+00    1.48697674e+03
 5.79684748e+02   1.10265000e+01    2.06266372e+00    1.48823754e+03
 5.80485348e+02   1.10265000e+01    2.06257025e+00    1.48949771e+03
 5.81285949e+02   1.10185000e+01    2.06247652e+00    1.49075726e+03
 5.82086549e+02   1.10225000e+01    2.06238257e+00    1.49201619e+03
 5.82887150e+02   1.10225000e+01    2.06228848e+00    1.49327449e+03
 5.83687750e+02   1.10265000e+01    2.06219413e+00    1.49453217e+03
 5.84488351e+02   1.10225000e+01    2.06209968e+00    1.49578924e+03
 5.85288951e+02   1.10185000e+01    2.06200491e+00    1.49704568e+03
 5.86089552e+02   1.10145000e+01    2.06190997e+00    1.49830150e+03
 5.86890152e+02   1.10185000e+01    2.06181484e+00    1.49955671e+03
 5.87690753e+02   1.10185000e+01    2.06171943e+00    1.50081129e+03
 5.88491353e+02   1.10065000e+01    2.06162385e+00    1.50206527e+03
 5.89291954e+02   1.10065000e+01    2.06152802e+00    1.50331862e+03
 5.90092554e+02   1.10105000e+01    2.06143225e+00    1.50457136e+03
 5.90893155e+02   1.10065000e+01    2.06133607e+00    1.50582349e+03
 5.91693755e+02   1.10025000e+01    2.06123971e+00    1.50707500e+03
 5.92494355e+02   1.09985000e+01    2.06114316e+00    1.50832591e+03
 5.93294956e+02   1.10025000e+01    2.06104642e+00    1.50957620e+03
 5.94095556e+02   1.09985000e+01    2.06094950e+00    1.51082588e+03
 5.94896157e+02   1.09945000e+01    2.06085231e+00    1.51207495e+03
 5.95696757e+02   1.09985000e+01    2.06075517e+00    1.51332341e+03
 5.96497358e+02   1.09945000e+01    2.06065765e+00    1.51457126e+03
 5.97297958e+02   1.09905000e+01    2.06055997e+00    1.51581851e+03
 5.98098559e+02   1.09865000e+01    2.06046209e+00    1.51706515e+03
 5.98899159e+02   1.09865000e+01    2.06036401e+00    1.51831118e+03
 5.99699760e+02   1.09905000e+01    2.06026584e+00    1.51955661e+03
 6.00500360e+02   1.09865000e+01    2.06016744e+00    1.52080144e+03
 6.01300961e+02   1.09865000e+01    2.06006891e+00    1.52204566e+03
 6.02101561e+02   1.09825000e+01    2.05997012e+00    1.52328928e+03
 6.02902162e+02   1.09785000e+01    2.05987117e+00    1.52453230e+03
 6.03702762e+02   1.09745000e+01    2.05977204e+00    1.52577471e+03
 6.04503363e+02   1.09745000e+01    2.05967268e+00    1.52701653e+03
 6.05303963e+02   1.09625000e+01    2.05957324e+00    1.52825775e+03
 6.06104564e+02   1.09745000e+01    2.05947370e+00    1.52949837e+03
 6.06905164e+02   1.09745000e+01    2.05937391e+00    1.53073839e+03
 6.07705765e+02   1.09705000e+01    2.05927390e+00    1.53197781e+03
 6.08506365e+02   1.09665000e+01    2.05917370e+00    1.53321664e+03
 6.09306966e+02   1.09625000e+01    2.05907338e+00    1.53445487e+03
 6.10107566e+02   1.09625000e+01    2.05897283e+00    1.53569251e+03
 6.10908167e+02   1.09625000e+01    2.05887232e+00    1.53692956e+03
