Stellar Sequence
Central Pressure Range = 4.0 to 1500.0 MeVfm^3
Number of Stars = 1250
h = 5 meters
r0 = 10.0 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 8.90341073e+02   1.01000000e+01    2.18433881e+00    1.41244963e+03
 8.91538831e+02   1.00950000e+01    2.18439909e+00    1.41340498e+03
 8.92736589e+02   1.00950000e+01    2.18445888e+00    1.41436011e+03
 8.93934347e+02   1.00950000e+01    2.18451808e+00    1.41531503e+03
 8.95132106e+02   1.00950000e+01    2.18457696e+00    1.41626974e+03
 8.96329864e+02   1.00950000e+01    2.18463513e+00    1.41722425e+03
 8.97527622e+02   1.00900000e+01    2.18469284e+00    1.41817857e+03
 8.98725380e+02   1.00900000e+01    2.18475001e+00    1.41913267e+03
 8.99923139e+02   1.00900000e+01    2.18480666e+00    1.42008655e+03
 9.01120897e+02   1.00900000e+01    2.18486298e+00    1.42104018e+03
 9.02318655e+02   1.00850000e+01    2.18491857e+00    1.42199353e+03
 9.03516413e+02   1.00850000e+01    2.18497375e+00    1.42294659e+03
 9.04714171e+02   1.00850000e+01    2.18502836e+00    1.42389933e+03
 9.05911930e+02   1.00850000e+01    2.18508252e+00    1.42485173e+03
 9.07109688e+02   1.00800000e+01    2.18513631e+00    1.42580378e+03
 9.08307446e+02   1.00800000e+01    2.18518939e+00    1.42675544e+03
 9.09505204e+02   1.00800000e+01    2.18524210e+00    1.42770670e+03
 9.10702962e+02   1.00800000e+01    2.18529421e+00    1.42865753e+03
 9.11900721e+02   1.00750000e+01    2.18534593e+00    1.42960791e+03
 9.13098479e+02   1.00750000e+01    2.18539724e+00    1.43055783e+03
 9.14296237e+02   1.00750000e+01    2.18544788e+00    1.43150725e+03
 9.15493995e+02   1.00750000e+01    2.18549816e+00    1.43245616e+03
 9.16691753e+02   1.00750000e+01    2.18554783e+00    1.43340454e+03
 9.17889512e+02   1.00700000e+01    2.18559716e+00    1.43435236e+03
 9.19087270e+02   1.00700000e+01    2.18564604e+00    1.43529960e+03
 9.20285028e+02   1.00700000e+01    2.18569429e+00    1.43624624e+03
 9.21482786e+02   1.00700000e+01    2.18574218e+00    1.43719226e+03
 9.22680544e+02   1.00650000e+01    2.18578948e+00    1.43813764e+03
 9.23878303e+02   1.00650000e+01    2.18583646e+00    1.43908234e+03
 9.25076061e+02   1.00650000e+01    2.18588297e+00    1.44002637e+03
 9.26273819e+02   1.00650000e+01    2.18592888e+00    1.44096968e+03
 9.27471577e+02   1.00600000e+01    2.18597444e+00    1.44191226e+03
 9.28669335e+02   1.00600000e+01    2.18601942e+00    1.44285409e+03
 9.29867094e+02   1.00600000e+01    2.18606410e+00    1.44379514e+03
 9.31064852e+02   1.00600000e+01    2.18610829e+00    1.44473540e+03
 9.32262610e+02   1.00600000e+01    2.18615193e+00    1.44567484e+03
 9.33460368e+02   1.00550000e+01    2.18619520e+00    1.44661344e+03
 9.34658127e+02   1.00550000e+01    2.18623791e+00    1.44755118e+03
 9.35855885e+02   1.00550000e+01    2.18628034e+00    1.44848803e+03
 9.37053643e+02   1.00550000e+01    2.18632228e+00    1.44942398e+03
 9.38251401e+02   1.00500000e+01    2.18636367e+00    1.45035899e+03
 9.39449159e+02   1.00500000e+01    2.18640472e+00    1.45129307e+03
 9.40646918e+02   1.00500000e+01    2.18644521e+00    1.45222625e+03
 9.41844676e+02   1.00500000e+01    2.18648543e+00    1.45315856e+03
 9.43042434e+02   1.00500000e+01    2.18652517e+00    1.45409006e+03
 9.44240192e+02   1.00450000e+01    2.18656438e+00    1.45502079e+03
 9.45437950e+02   1.00450000e+01    2.18660325e+00    1.45595081e+03
 9.46635709e+02   1.00450000e+01    2.18664157e+00    1.45688016e+03
 9.47833467e+02   1.00450000e+01    2.18667963e+00    1.45780889e+03
 9.49031225e+02   1.00400000e+01    2.18671723e+00    1.45873704e+03
 9.50228983e+02   1.00400000e+01    2.18675430e+00    1.45966466e+03
 9.51426741e+02   1.00400000e+01    2.18679104e+00    1.46059180e+03
 9.52624500e+02   1.00400000e+01    2.18682724e+00    1.46151851e+03
 9.53822258e+02   1.00400000e+01    2.18686318e+00    1.46244484e+03
 9.55020016e+02   1.00350000e+01    2.18689869e+00    1.46337083e+03
 9.56217774e+02   1.00350000e+01    2.18693366e+00    1.46429653e+03
 9.57415532e+02   1.00350000e+01    2.18696833e+00    1.46522198e+03
 9.58613291e+02   1.00350000e+01    2.18700246e+00    1.46614724e+03
 9.59811049e+02   1.00300000e+01    2.18703632e+00    1.46707235e+03
 9.61008807e+02   1.00300000e+01    2.18706980e+00    1.46799736e+03
 9.62206565e+02   1.00300000e+01    2.18710272e+00    1.46892232e+03
 9.63404323e+02   1.00300000e+01    2.18713535e+00    1.46984728e+03
 9.64602082e+02   1.00300000e+01    2.18716746e+00    1.47077227e+03
 9.65799840e+02   1.00250000e+01    2.18719927e+00    1.47169736e+03
 9.66997598e+02   1.00250000e+01    2.18723077e+00    1.47262258e+03
 9.68195356e+02   1.00250000e+01    2.18726168e+00    1.47354799e+03
 9.69393114e+02   1.00250000e+01    2.18729231e+00    1.47447362e+03
 9.70590873e+02   1.00200000e+01    2.18732244e+00    1.47539954e+03
 9.71788631e+02   1.00200000e+01    2.18735226e+00    1.47632578e+03
 9.72986389e+02   1.00200000e+01    2.18738181e+00    1.47725240e+03
 9.74184147e+02   1.00200000e+01    2.18741075e+00    1.47817944e+03
 9.75381906e+02   1.00200000e+01    2.18743942e+00    1.47910695e+03
 9.76579664e+02   1.00150000e+01    2.18746763e+00    1.48003498e+03
 9.77777422e+02   1.00150000e+01    2.18749548e+00    1.48096357e+03
 9.78975180e+02   1.00150000e+01    2.18752311e+00    1.48189277e+03
 9.80172938e+02   1.00150000e+01    2.18755015e+00    1.48282263e+03
 9.81370697e+02   1.00100000e+01    2.18757688e+00    1.48375320e+03
 9.82568455e+02   1.00100000e+01    2.18760321e+00    1.48468452e+03
 9.83766213e+02   1.00100000e+01    2.18762914e+00    1.48561660e+03
 9.84963971e+02   1.00100000e+01    2.18765487e+00    1.48654942e+03
 9.86161729e+02   1.00100000e+01    2.18768005e+00    1.48748292e+03
 9.87359488e+02   1.00050000e+01    2.18770488e+00    1.48841705e+03
 9.88557246e+02   1.00050000e+01    2.18772937e+00    1.48935177e+03
 9.89755004e+02   1.00050000e+01    2.18775340e+00    1.49028704e+03
 9.90952762e+02   1.00050000e+01    2.18777726e+00    1.49122281e+03
 9.92150520e+02   1.00000000e+01    2.18780063e+00    1.49215904e+03
 9.93348279e+02   1.00000000e+01    2.18782359e+00    1.49309567e+03
 9.94546037e+02   1.00000000e+01    2.18784627e+00    1.49403266e+03
 9.95743795e+02   1.00000000e+01    2.18786846e+00    1.49496998e+03
 9.96941553e+02   1.00000000e+01    2.18789044e+00    1.49590756e+03
 9.98139311e+02   9.99500000e+00    2.18791207e+00    1.49684537e+03
 9.99337070e+02   9.99500000e+00    2.18793319e+00    1.49778336e+03
 1.00053483e+03   9.99500000e+00    2.18795407e+00    1.49872149e+03
 1.00173259e+03   9.99500000e+00    2.18797448e+00    1.49965971e+03
 1.00293034e+03   9.99500000e+00    2.18799461e+00    1.50059797e+03
 1.00412810e+03   9.99000000e+00    2.18801451e+00    1.50153623e+03
 1.00532586e+03   9.99000000e+00    2.18803385e+00    1.50247445e+03
 1.00652362e+03   9.99000000e+00    2.18805294e+00    1.50341257e+03
 1.00772138e+03   9.99000000e+00    2.18807163e+00    1.50435055e+03
 1.00891914e+03   9.98500000e+00    2.18808995e+00    1.50528835e+03
 1.01011689e+03   9.98500000e+00    2.18810812e+00    1.50622593e+03
 1.01131465e+03   9.98500000e+00    2.18812574e+00    1.50716322e+03
 1.01251241e+03   9.98500000e+00    2.18814306e+00    1.50810020e+03
 1.01371017e+03   9.98500000e+00    2.18816006e+00    1.50903682e+03
 1.01490793e+03   9.98000000e+00    2.18817663e+00    1.50997302e+03
 1.01610568e+03   9.98000000e+00    2.18819304e+00    1.51090876e+03
 1.01730344e+03   9.98000000e+00    2.18820903e+00    1.51184401e+03
 1.01850120e+03   9.98000000e+00    2.18822461e+00    1.51277870e+03
 1.01969896e+03   9.98000000e+00    2.18823995e+00    1.51371281e+03
 1.02089672e+03   9.97500000e+00    2.18825482e+00    1.51464627e+03
 1.02209448e+03   9.97500000e+00    2.18826948e+00    1.51557905e+03
 1.02329223e+03   9.97500000e+00    2.18828388e+00    1.51651110e+03
 1.02448999e+03   9.97500000e+00    2.18829776e+00    1.51744238e+03
 1.02568775e+03   9.97500000e+00    2.18831142e+00    1.51837283e+03
 1.02688551e+03   9.97000000e+00    2.18832469e+00    1.51930242e+03
 1.02808327e+03   9.97000000e+00    2.18833763e+00    1.52023110e+03
 1.02928102e+03   9.97000000e+00    2.18835042e+00    1.52115887e+03
 1.03047878e+03   9.97000000e+00    2.18836270e+00    1.52208575e+03
 1.03167654e+03   9.97000000e+00    2.18837469e+00    1.52301174e+03
 1.03287430e+03   9.96500000e+00    2.18838639e+00    1.52393685e+03
 1.03407206e+03   9.96500000e+00    2.18839767e+00    1.52486110e+03
 1.03526982e+03   9.96500000e+00    2.18840881e+00    1.52578450e+03
 1.03646757e+03   9.96500000e+00    2.18841958e+00    1.52670707e+03
 1.03766533e+03   9.96000000e+00    2.18842993e+00    1.52762880e+03
 1.03886309e+03   9.96000000e+00    2.18844007e+00    1.52854972e+03
 1.04006085e+03   9.96000000e+00    2.18844978e+00    1.52946984e+03
 1.04125861e+03   9.96000000e+00    2.18845926e+00    1.53038917e+03
 1.04245637e+03   9.96000000e+00    2.18846855e+00    1.53130772e+03
 1.04365412e+03   9.95500000e+00    2.18847733e+00    1.53222550e+03
 1.04485188e+03   9.95500000e+00    2.18848588e+00    1.53314253e+03
 1.04604964e+03   9.95500000e+00    2.18849412e+00    1.53405882e+03
 1.04724740e+03   9.95500000e+00    2.18850199e+00    1.53497437e+03
 1.04844516e+03   9.95500000e+00    2.18850973e+00    1.53588920e+03
 1.04964291e+03   9.95000000e+00    2.18851707e+00    1.53680333e+03
 1.05084067e+03   9.95000000e+00    2.18852404e+00    1.53771676e+03
 1.05203843e+03   9.95000000e+00    2.18853082e+00    1.53862951e+03
 1.05323619e+03   9.95000000e+00    2.18853716e+00    1.53954158e+03
 1.05443395e+03   9.95000000e+00    2.18854331e+00    1.54045300e+03
 1.05563171e+03   9.94500000e+00    2.18854927e+00    1.54136377e+03
 1.05682946e+03   9.94500000e+00    2.18855473e+00    1.54227390e+03
 1.05802722e+03   9.94500000e+00    2.18855999e+00    1.54318340e+03
 1.05922498e+03   9.94500000e+00    2.18856493e+00    1.54409230e+03
 1.06042274e+03   9.94500000e+00    2.18856954e+00    1.54500059e+03
 1.06162050e+03   9.94000000e+00    2.18857403e+00    1.54590830e+03
 1.06281825e+03   9.94000000e+00    2.18857811e+00    1.54681543e+03
 1.06401601e+03   9.94000000e+00    2.18858186e+00    1.54772200e+03
 1.06521377e+03   9.94000000e+00    2.18858542e+00    1.54862801e+03
 1.06641153e+03   9.94000000e+00    2.18858857e+00    1.54953348e+03
 1.06760929e+03   9.93500000e+00    2.18859153e+00    1.55043842e+03
 1.06880705e+03   9.93500000e+00    2.18859431e+00    1.55134285e+03
 1.07000480e+03   9.93500000e+00    2.18859661e+00    1.55224677e+03
 1.07120256e+03   9.93500000e+00    2.18859873e+00    1.55315020e+03
 1.07240032e+03   9.93500000e+00    2.18860054e+00    1.55405315e+03
 1.07359808e+03   9.93000000e+00    2.18860202e+00    1.55495562e+03
 1.07479584e+03   9.93000000e+00    2.18860340e+00    1.55585764e+03
 1.07599359e+03   9.93000000e+00    2.18860441e+00    1.55675922e+03
 1.07719135e+03   9.93000000e+00    2.18860507e+00    1.55766037e+03
 1.07838911e+03   9.93000000e+00    2.18860556e+00    1.55856112e+03
 1.07958687e+03   9.92500000e+00    2.18860566e+00    1.55946148e+03
 1.08078463e+03   9.92500000e+00    2.18860556e+00    1.56036148e+03
 1.08198239e+03   9.92500000e+00    2.18860533e+00    1.56126114e+03
 1.08318014e+03   9.92500000e+00    2.18860463e+00    1.56216047e+03
 1.08437790e+03   9.92500000e+00    2.18860372e+00    1.56305950e+03
 1.08557566e+03   9.92000000e+00    2.18860257e+00    1.56395824e+03
 1.08677342e+03   9.92000000e+00    2.18860106e+00    1.56485671e+03
 1.08797118e+03   9.92000000e+00    2.18859943e+00    1.56575494e+03
 1.08916894e+03   9.92000000e+00    2.18859755e+00    1.56665295e+03
 1.09036669e+03   9.92000000e+00    2.18859525e+00    1.56755075e+03
 1.09156445e+03   9.91500000e+00    2.18859281e+00    1.56844836e+03
 1.09276221e+03   9.91500000e+00    2.18859003e+00    1.56934581e+03
 1.09395997e+03   9.91500000e+00    2.18858698e+00    1.57024312e+03
 1.09515773e+03   9.91500000e+00    2.18858386e+00    1.57114029e+03
 1.09635548e+03   9.91500000e+00    2.18858032e+00    1.57203737e+03
 1.09755324e+03   9.91000000e+00    2.18857651e+00    1.57293435e+03
 1.09875100e+03   9.91000000e+00    2.18857254e+00    1.57383127e+03
 1.09994876e+03   9.91000000e+00    2.18856818e+00    1.57472814e+03
 1.10114652e+03   9.91000000e+00    2.18856367e+00    1.57562499e+03
 1.10234428e+03   9.91000000e+00    2.18855902e+00    1.57652183e+03
 1.10354203e+03   9.90500000e+00    2.18855391e+00    1.57741868e+03
 1.10473979e+03   9.90500000e+00    2.18854864e+00    1.57831557e+03
 1.10593755e+03   9.90500000e+00    2.18854313e+00    1.57921250e+03
 1.10713531e+03   9.90500000e+00    2.18853727e+00    1.58010952e+03
 1.10833307e+03   9.90500000e+00    2.18853133e+00    1.58100662e+03
 1.10953082e+03   9.90000000e+00    2.18852513e+00    1.58190384e+03
 1.11072858e+03   9.90000000e+00    2.18851855e+00    1.58280119e+03
 1.11192634e+03   9.90000000e+00    2.18851183e+00    1.58369869e+03
 1.11312410e+03   9.90000000e+00    2.18850481e+00    1.58459636e+03
 1.11432186e+03   9.90000000e+00    2.18849752e+00    1.58549423e+03
 1.11551962e+03   9.89500000e+00    2.18849016e+00    1.58639230e+03
 1.11671737e+03   9.89500000e+00    2.18848244e+00    1.58729061e+03
 1.11791513e+03   9.89500000e+00    2.18847444e+00    1.58818917e+03
 1.11911289e+03   9.89500000e+00    2.18846630e+00    1.58908801e+03
 1.12031065e+03   9.89500000e+00    2.18845780e+00    1.58998713e+03
 1.12150841e+03   9.89000000e+00    2.18844912e+00    1.59088657e+03
 1.12270616e+03   9.89000000e+00    2.18844036e+00    1.59178633e+03
 1.12390392e+03   9.89000000e+00    2.18843117e+00    1.59268645e+03
 1.12510168e+03   9.89000000e+00    2.18842178e+00    1.59358694e+03
 1.12629944e+03   9.89000000e+00    2.18841222e+00    1.59448779e+03
 1.12749720e+03   9.89000000e+00    2.18840231e+00    1.59538897e+03
 1.12869496e+03   9.88500000e+00    2.18839227e+00    1.59629046e+03
 1.12989271e+03   9.88500000e+00    2.18838210e+00    1.59719223e+03
 1.13109047e+03   9.88500000e+00    2.18837150e+00    1.59809425e+03
 1.13228823e+03   9.88500000e+00    2.18836076e+00    1.59899649e+03
 1.13348599e+03   9.88500000e+00    2.18834980e+00    1.59989893e+03
 1.13468375e+03   9.88000000e+00    2.18833852e+00    1.60080154e+03
 1.13588151e+03   9.88000000e+00    2.18832715e+00    1.60170429e+03
 1.13707926e+03   9.88000000e+00    2.18831559e+00    1.60260715e+03
 1.13827702e+03   9.88000000e+00    2.18830363e+00    1.60351009e+03
 1.13947478e+03   9.88000000e+00    2.18829156e+00    1.60441309e+03
 1.14067254e+03   9.87500000e+00    2.18827923e+00    1.60531612e+03
 1.14187030e+03   9.87500000e+00    2.18826662e+00    1.60621915e+03
 1.14306805e+03   9.87500000e+00    2.18825394e+00    1.60712216e+03
 1.14426581e+03   9.87500000e+00    2.18824101e+00    1.60802511e+03
 1.14546357e+03   9.87500000e+00    2.18822774e+00    1.60892798e+03
 1.14666133e+03   9.87000000e+00    2.18821435e+00    1.60983074e+03
 1.14785909e+03   9.87000000e+00    2.18820069e+00    1.61073336e+03
 1.14905685e+03   9.87000000e+00    2.18818678e+00    1.61163581e+03
 1.15025460e+03   9.87000000e+00    2.18817282e+00    1.61253808e+03
 1.15145236e+03   9.87000000e+00    2.18815855e+00    1.61344012e+03
 1.15265012e+03   9.87000000e+00    2.18814399e+00    1.61434191e+03
 1.15384788e+03   9.86500000e+00    2.18812932e+00    1.61524343e+03
 1.15504564e+03   9.86500000e+00    2.18811435e+00    1.61614464e+03
 1.15624339e+03   9.86500000e+00    2.18809918e+00    1.61704552e+03
 1.15744115e+03   9.86500000e+00    2.18808395e+00    1.61794604e+03
 1.15863891e+03   9.86500000e+00    2.18806839e+00    1.61884618e+03
 1.15983667e+03   9.86000000e+00    2.18805257e+00    1.61974590e+03
 1.16103443e+03   9.86000000e+00    2.18803664e+00    1.62064517e+03
 1.16223219e+03   9.86000000e+00    2.18802040e+00    1.62154398e+03
 1.16342994e+03   9.86000000e+00    2.18800398e+00    1.62244228e+03
 1.16462770e+03   9.86000000e+00    2.18798751e+00    1.62334006e+03
 1.16582546e+03   9.85500000e+00    2.18797069e+00    1.62423729e+03
 1.16702322e+03   9.85500000e+00    2.18795364e+00    1.62513393e+03
 1.16822098e+03   9.85500000e+00    2.18793648e+00    1.62602996e+03
 1.16941873e+03   9.85500000e+00    2.18791901e+00    1.62692536e+03
 1.17061649e+03   9.85500000e+00    2.18790137e+00    1.62782009e+03
 1.17181425e+03   9.85500000e+00    2.18788368e+00    1.62871413e+03
 1.17301201e+03   9.85000000e+00    2.18786564e+00    1.62960745e+03
 1.17420977e+03   9.85000000e+00    2.18784738e+00    1.63050002e+03
 1.17540753e+03   9.85000000e+00    2.18782902e+00    1.63139181e+03
 1.17660528e+03   9.85000000e+00    2.18781035e+00    1.63228280e+03
 1.17780304e+03   9.85000000e+00    2.18779151e+00    1.63317300e+03
 1.17900080e+03   9.84500000e+00    2.18777263e+00    1.63406242e+03
 1.18019856e+03   9.84500000e+00    2.18775341e+00    1.63495109e+03
 1.18139632e+03   9.84500000e+00    2.18773397e+00    1.63583903e+03
 1.18259408e+03   9.84500000e+00    2.18771443e+00    1.63672627e+03
 1.18379183e+03   9.84500000e+00    2.18769459e+00    1.63761282e+03
 1.18498959e+03   9.84500000e+00    2.18767458e+00    1.63849871e+03
 1.18618735e+03   9.84000000e+00    2.18765454e+00    1.63938396e+03
 1.18738511e+03   9.84000000e+00    2.18763416e+00    1.64026859e+03
 1.18858287e+03   9.84000000e+00    2.18761357e+00    1.64115263e+03
 1.18978062e+03   9.84000000e+00    2.18759288e+00    1.64203609e+03
 1.19097838e+03   9.84000000e+00    2.18757190e+00    1.64291901e+03
 1.19217614e+03   9.83500000e+00    2.18755075e+00    1.64380139e+03
 1.19337390e+03   9.83500000e+00    2.18752957e+00    1.64468328e+03
 1.19457166e+03   9.83500000e+00    2.18750808e+00    1.64556468e+03
 1.19576942e+03   9.83500000e+00    2.18748636e+00    1.64644561e+03
 1.19696717e+03   9.83500000e+00    2.18746455e+00    1.64732611e+03
 1.19816493e+03   9.83500000e+00    2.18744247e+00    1.64820620e+03
 1.19936269e+03   9.83000000e+00    2.18742019e+00    1.64908588e+03
 1.20056045e+03   9.83000000e+00    2.18739789e+00    1.64996520e+03
 1.20175821e+03   9.83000000e+00    2.18737533e+00    1.65084417e+03
 1.20295596e+03   9.83000000e+00    2.18735250e+00    1.65172281e+03
 1.20415372e+03   9.83000000e+00    2.18732959e+00    1.65260115e+03
 1.20535148e+03   9.82500000e+00    2.18730644e+00    1.65347921e+03
 1.20654924e+03   9.82500000e+00    2.18728307e+00    1.65435700e+03
 1.20774700e+03   9.82500000e+00    2.18725967e+00    1.65523456e+03
 1.20894476e+03   9.82500000e+00    2.18723607e+00    1.65611191e+03
 1.21014251e+03   9.82500000e+00    2.18721216e+00    1.65698906e+03
 1.21134027e+03   9.82500000e+00    2.18718817e+00    1.65786604e+03
 1.21253803e+03   9.82000000e+00    2.18716398e+00    1.65874287e+03
 1.21373579e+03   9.82000000e+00    2.18713955e+00    1.65961958e+03
 1.21493355e+03   9.82000000e+00    2.18711507e+00    1.66049618e+03
 1.21613131e+03   9.82000000e+00    2.18709045e+00    1.66137270e+03
 1.21732906e+03   9.82000000e+00    2.18706549e+00    1.66224916e+03
 1.21852682e+03   9.81500000e+00    2.18704045e+00    1.66312559e+03
 1.21972458e+03   9.81500000e+00    2.18701525e+00    1.66400200e+03
 1.22092234e+03   9.81500000e+00    2.18698978e+00    1.66487843e+03
 1.22212010e+03   9.81500000e+00    2.18696424e+00    1.66575488e+03
 1.22331785e+03   9.81500000e+00    2.18693863e+00    1.66663138e+03
 1.22451561e+03   9.81500000e+00    2.18691266e+00    1.66750796e+03
 1.22571337e+03   9.81000000e+00    2.18688657e+00    1.66838464e+03
 1.22691113e+03   9.81000000e+00    2.18686038e+00    1.66926144e+03
 1.22810889e+03   9.81000000e+00    2.18683391e+00    1.67013838e+03
 1.22930665e+03   9.81000000e+00    2.18680733e+00    1.67101549e+03
 1.23050440e+03   9.81000000e+00    2.18678073e+00    1.67189278e+03
 1.23170216e+03   9.81000000e+00    2.18675380e+00    1.67277027e+03
 1.23289992e+03   9.80500000e+00    2.18672669e+00    1.67364793e+03
 1.23409768e+03   9.80500000e+00    2.18669952e+00    1.67452577e+03
 1.23529544e+03   9.80500000e+00    2.18667208e+00    1.67540375e+03
 1.23649319e+03   9.80500000e+00    2.18664449e+00    1.67628187e+03
 1.23769095e+03   9.80500000e+00    2.18661689e+00    1.67716011e+03
 1.23888871e+03   9.80500000e+00    2.18658904e+00    1.67803845e+03
 1.24008647e+03   9.80000000e+00    2.18656095e+00    1.67891689e+03
 1.24128423e+03   9.80000000e+00    2.18653279e+00    1.67979540e+03
 1.24248199e+03   9.80000000e+00    2.18650443e+00    1.68067397e+03
 1.24367974e+03   9.80000000e+00    2.18647586e+00    1.68155258e+03
 1.24487750e+03   9.80000000e+00    2.18644725e+00    1.68243122e+03
 1.24607526e+03   9.79500000e+00    2.18641852e+00    1.68330988e+03
 1.24727302e+03   9.79500000e+00    2.18638947e+00    1.68418854e+03
 1.24847078e+03   9.79500000e+00    2.18636034e+00    1.68506718e+03
 1.24966853e+03   9.79500000e+00    2.18633108e+00    1.68594578e+03
 1.25086629e+03   9.79500000e+00    2.18630156e+00    1.68682435e+03
 1.25206405e+03   9.79500000e+00    2.18627197e+00    1.68770285e+03
 1.25326181e+03   9.79000000e+00    2.18624235e+00    1.68858127e+03
 1.25445957e+03   9.79000000e+00    2.18621239e+00    1.68945960e+03
 1.25565733e+03   9.79000000e+00    2.18618230e+00    1.69033783e+03
 1.25685508e+03   9.79000000e+00    2.18615215e+00    1.69121593e+03
 1.25805284e+03   9.79000000e+00    2.18612173e+00    1.69209390e+03
 1.25925060e+03   9.79000000e+00    2.18609118e+00    1.69297171e+03
 1.26044836e+03   9.78500000e+00    2.18606063e+00    1.69384936e+03
 1.26164612e+03   9.78500000e+00    2.18602984e+00    1.69472682e+03
 1.26284388e+03   9.78500000e+00    2.18599881e+00    1.69560408e+03
 1.26404163e+03   9.78500000e+00    2.18596774e+00    1.69648113e+03
 1.26523939e+03   9.78500000e+00    2.18593648e+00    1.69735796e+03
 1.26643715e+03   9.78000000e+00    2.18590500e+00    1.69823454e+03
 1.26763491e+03   9.78000000e+00    2.18587350e+00    1.69911086e+03
 1.26883267e+03   9.78000000e+00    2.18584191e+00    1.69998691e+03
 1.27003042e+03   9.78000000e+00    2.18580999e+00    1.70086267e+03
 1.27122818e+03   9.78000000e+00    2.18577800e+00    1.70173812e+03
 1.27242594e+03   9.78000000e+00    2.18574591e+00    1.70261326e+03
 1.27362370e+03   9.77500000e+00    2.18571356e+00    1.70348806e+03
 1.27482146e+03   9.77500000e+00    2.18568113e+00    1.70436251e+03
 1.27601922e+03   9.77500000e+00    2.18564869e+00    1.70523660e+03
 1.27721697e+03   9.77500000e+00    2.18561597e+00    1.70611031e+03
 1.27841473e+03   9.77500000e+00    2.18558307e+00    1.70698362e+03
 1.27961249e+03   9.77500000e+00    2.18555013e+00    1.70785653e+03
 1.28081025e+03   9.77000000e+00    2.18551698e+00    1.70872901e+03
 1.28200801e+03   9.77000000e+00    2.18548364e+00    1.70960104e+03
 1.28320576e+03   9.77000000e+00    2.18545030e+00    1.71047263e+03
 1.28440352e+03   9.77000000e+00    2.18541684e+00    1.71134374e+03
 1.28560128e+03   9.77000000e+00    2.18538308e+00    1.71221436e+03
 1.28679904e+03   9.77000000e+00    2.18534926e+00    1.71308449e+03
 1.28799680e+03   9.76500000e+00    2.18531534e+00    1.71395411e+03
 1.28919456e+03   9.76500000e+00    2.18528116e+00    1.71482323e+03
 1.29039231e+03   9.76500000e+00    2.18524692e+00    1.71569187e+03
 1.29159007e+03   9.76500000e+00    2.18521268e+00    1.71656005e+03
 1.29278783e+03   9.76500000e+00    2.18517815e+00    1.71742776e+03
 1.29398559e+03   9.76500000e+00    2.18514346e+00    1.71829504e+03
 1.29518335e+03   9.76000000e+00    2.18510872e+00    1.71916188e+03
 1.29638110e+03   9.76000000e+00    2.18507380e+00    1.72002831e+03
 1.29757886e+03   9.76000000e+00    2.18503869e+00    1.72089433e+03
 1.29877662e+03   9.76000000e+00    2.18500357e+00    1.72175996e+03
 1.29997438e+03   9.76000000e+00    2.18496836e+00    1.72262522e+03
 1.30117214e+03   9.76000000e+00    2.18493285e+00    1.72349011e+03
 1.30236990e+03   9.75500000e+00    2.18489728e+00    1.72435465e+03
 1.30356765e+03   9.75500000e+00    2.18486163e+00    1.72521885e+03
 1.30476541e+03   9.75500000e+00    2.18482573e+00    1.72608273e+03
 1.30596317e+03   9.75500000e+00    2.18478974e+00    1.72694629e+03
 1.30716093e+03   9.75500000e+00    2.18475377e+00    1.72780956e+03
 1.30835869e+03   9.75500000e+00    2.18471756e+00    1.72867253e+03
 1.30955645e+03   9.75000000e+00    2.18468115e+00    1.72953524e+03
 1.31075420e+03   9.75000000e+00    2.18464471e+00    1.73039769e+03
 1.31195196e+03   9.75000000e+00    2.18460812e+00    1.73125989e+03
 1.31314972e+03   9.75000000e+00    2.18457132e+00    1.73212185e+03
 1.31434748e+03   9.75000000e+00    2.18453450e+00    1.73298360e+03
 1.31554524e+03   9.75000000e+00    2.18449764e+00    1.73384514e+03
 1.31674299e+03   9.74500000e+00    2.18446048e+00    1.73470648e+03
 1.31794075e+03   9.74500000e+00    2.18442323e+00    1.73556764e+03
 1.31913851e+03   9.74500000e+00    2.18438593e+00    1.73642864e+03
 1.32033627e+03   9.74500000e+00    2.18434841e+00    1.73728948e+03
 1.32153403e+03   9.74500000e+00    2.18431076e+00    1.73815018e+03
 1.32273179e+03   9.74500000e+00    2.18427313e+00    1.73901074e+03
 1.32392954e+03   9.74000000e+00    2.18423535e+00    1.73987120e+03
 1.32512730e+03   9.74000000e+00    2.18419731e+00    1.74073155e+03
 1.32632506e+03   9.74000000e+00    2.18415924e+00    1.74159181e+03
 1.32752282e+03   9.74000000e+00    2.18412107e+00    1.74245199e+03
 1.32872058e+03   9.74000000e+00    2.18408267e+00    1.74331211e+03
 1.32991833e+03   9.74000000e+00    2.18404422e+00    1.74417218e+03
 1.33111609e+03   9.73500000e+00    2.18400577e+00    1.74503221e+03
 1.33231385e+03   9.73500000e+00    2.18396709e+00    1.74589222e+03
 1.33351161e+03   9.73500000e+00    2.18392823e+00    1.74675222e+03
 1.33470937e+03   9.73500000e+00    2.18388934e+00    1.74761222e+03
 1.33590713e+03   9.73500000e+00    2.18385032e+00    1.74847223e+03
 1.33710488e+03   9.73500000e+00    2.18381109e+00    1.74933227e+03
 1.33830264e+03   9.73500000e+00    2.18377185e+00    1.75019236e+03
