Stellar Sequence
Central Pressure Range = 1.5 to 450.0 MeVfm^3
Number of Stars = 1250
h = 5 meters
r0 = 10.0 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 2.67942754e+02   1.20050000e+01    2.03420768e+00    9.53082688e+02
 2.68301841e+02   1.20000000e+01    2.03434025e+00    9.53882511e+02
 2.68660929e+02   1.20000000e+01    2.03447217e+00    9.54682138e+02
 2.69020016e+02   1.20000000e+01    2.03460332e+00    9.55481573e+02
 2.69379103e+02   1.19950000e+01    2.03473369e+00    9.56280814e+02
 2.69738191e+02   1.19950000e+01    2.03486349e+00    9.57079864e+02
 2.70097278e+02   1.19950000e+01    2.03499249e+00    9.57878723e+02
 2.70456365e+02   1.19900000e+01    2.03512079e+00    9.58677392e+02
 2.70815452e+02   1.19900000e+01    2.03524838e+00    9.59475871e+02
 2.71174540e+02   1.19900000e+01    2.03537533e+00    9.60274162e+02
 2.71533627e+02   1.19850000e+01    2.03550152e+00    9.61072263e+02
 2.71892714e+02   1.19850000e+01    2.03562697e+00    9.61870176e+02
 2.72251801e+02   1.19850000e+01    2.03575186e+00    9.62667899e+02
 2.72610889e+02   1.19850000e+01    2.03587597e+00    9.63465433e+02
 2.72969976e+02   1.19800000e+01    2.03599940e+00    9.64262777e+02
 2.73329063e+02   1.19800000e+01    2.03612213e+00    9.65059932e+02
 2.73688151e+02   1.19800000e+01    2.03624425e+00    9.65856897e+02
 2.74047238e+02   1.19750000e+01    2.03636563e+00    9.66653673e+02
 2.74406325e+02   1.19750000e+01    2.03648629e+00    9.67450258e+02
 2.74765412e+02   1.19750000e+01    2.03660640e+00    9.68246653e+02
 2.75124500e+02   1.19700000e+01    2.03672574e+00    9.69042858e+02
 2.75483587e+02   1.19700000e+01    2.03684444e+00    9.69838873e+02
 2.75842674e+02   1.19700000e+01    2.03696244e+00    9.70634698e+02
 2.76201761e+02   1.19650000e+01    2.03707987e+00    9.71430332e+02
 2.76560849e+02   1.19650000e+01    2.03719657e+00    9.72225775e+02
 2.76919936e+02   1.19650000e+01    2.03731257e+00    9.73021027e+02
 2.77279023e+02   1.19600000e+01    2.03742801e+00    9.73816089e+02
 2.77638110e+02   1.19600000e+01    2.03754274e+00    9.74610960e+02
 2.77997198e+02   1.19600000e+01    2.03765682e+00    9.75405639e+02
 2.78356285e+02   1.19550000e+01    2.03777022e+00    9.76200127e+02
 2.78715372e+02   1.19550000e+01    2.03788308e+00    9.76994424e+02
 2.79074460e+02   1.19550000e+01    2.03799522e+00    9.77788530e+02
 2.79433547e+02   1.19550000e+01    2.03810669e+00    9.78582444e+02
 2.79792634e+02   1.19500000e+01    2.03821759e+00    9.79376167e+02
 2.80151721e+02   1.19500000e+01    2.03832783e+00    9.80169702e+02
 2.80510809e+02   1.19500000e+01    2.03843742e+00    9.80963051e+02
 2.80869896e+02   1.19450000e+01    2.03854632e+00    9.81756215e+02
 2.81228983e+02   1.19450000e+01    2.03865475e+00    9.82549196e+02
 2.81588070e+02   1.19450000e+01    2.03876244e+00    9.83341996e+02
 2.81947158e+02   1.19400000e+01    2.03886951e+00    9.84134617e+02
 2.82306245e+02   1.19400000e+01    2.03897597e+00    9.84927061e+02
 2.82665332e+02   1.19400000e+01    2.03908185e+00    9.85719330e+02
 2.83024420e+02   1.19350000e+01    2.03918707e+00    9.86511425e+02
 2.83383507e+02   1.19350000e+01    2.03929162e+00    9.87303349e+02
 2.83742594e+02   1.19350000e+01    2.03939570e+00    9.88095103e+02
 2.84101681e+02   1.19350000e+01    2.03949907e+00    9.88886689e+02
 2.84460769e+02   1.19300000e+01    2.03960185e+00    9.89678110e+02
 2.84819856e+02   1.19300000e+01    2.03970400e+00    9.90469367e+02
 2.85178943e+02   1.19300000e+01    2.03980564e+00    9.91260462e+02
 2.85538030e+02   1.19250000e+01    2.03990660e+00    9.92051396e+02
 2.85897118e+02   1.19250000e+01    2.04000694e+00    9.92842172e+02
 2.86256205e+02   1.19250000e+01    2.04010675e+00    9.93632792e+02
 2.86615292e+02   1.19200000e+01    2.04020595e+00    9.94423258e+02
 2.86974380e+02   1.19200000e+01    2.04030454e+00    9.95213570e+02
 2.87333467e+02   1.19200000e+01    2.04040247e+00    9.96003732e+02
 2.87692554e+02   1.19200000e+01    2.04049998e+00    9.96793746e+02
 2.88051641e+02   1.19150000e+01    2.04059679e+00    9.97583612e+02
 2.88410729e+02   1.19150000e+01    2.04069303e+00    9.98373332e+02
 2.88769816e+02   1.19150000e+01    2.04078868e+00    9.99162906e+02
 2.89128903e+02   1.19100000e+01    2.04088382e+00    9.99952332e+02
 2.89487990e+02   1.19100000e+01    2.04097833e+00    1.00074161e+03
 2.89847078e+02   1.19100000e+01    2.04107222e+00    1.00153074e+03
 2.90206165e+02   1.19050000e+01    2.04116563e+00    1.00231971e+03
 2.90565252e+02   1.19050000e+01    2.04125843e+00    1.00310854e+03
 2.90924339e+02   1.19050000e+01    2.04135066e+00    1.00389721e+03
 2.91283427e+02   1.19000000e+01    2.04144226e+00    1.00468572e+03
 2.91642514e+02   1.19000000e+01    2.04153344e+00    1.00547408e+03
 2.92001601e+02   1.19000000e+01    2.04162397e+00    1.00626229e+03
 2.92360689e+02   1.19000000e+01    2.04171393e+00    1.00705034e+03
 2.92719776e+02   1.18950000e+01    2.04180334e+00    1.00783822e+03
 2.93078863e+02   1.18950000e+01    2.04189225e+00    1.00862595e+03
 2.93437950e+02   1.18950000e+01    2.04198056e+00    1.00941352e+03
 2.93797038e+02   1.18900000e+01    2.04206827e+00    1.01020092e+03
 2.94156125e+02   1.18900000e+01    2.04215554e+00    1.01098816e+03
 2.94515212e+02   1.18900000e+01    2.04224220e+00    1.01177524e+03
 2.94874299e+02   1.18900000e+01    2.04232832e+00    1.01256215e+03
 2.95233387e+02   1.18850000e+01    2.04241384e+00    1.01334889e+03
 2.95592474e+02   1.18850000e+01    2.04249896e+00    1.01413547e+03
 2.95951561e+02   1.18850000e+01    2.04258345e+00    1.01492188e+03
 2.96310649e+02   1.18800000e+01    2.04266740e+00    1.01570812e+03
 2.96669736e+02   1.18800000e+01    2.04275080e+00    1.01649418e+03
 2.97028823e+02   1.18800000e+01    2.04283375e+00    1.01728008e+03
 2.97387910e+02   1.18750000e+01    2.04291611e+00    1.01806580e+03
 2.97746998e+02   1.18750000e+01    2.04299790e+00    1.01885135e+03
 2.98106085e+02   1.18750000e+01    2.04307924e+00    1.01963672e+03
 2.98465172e+02   1.18750000e+01    2.04316004e+00    1.02042193e+03
 2.98824259e+02   1.18700000e+01    2.04324030e+00    1.02120696e+03
 2.99183347e+02   1.18700000e+01    2.04331997e+00    1.02199182e+03
 2.99542434e+02   1.18700000e+01    2.04339927e+00    1.02277650e+03
 2.99901521e+02   1.18650000e+01    2.04347795e+00    1.02356102e+03
 3.00260608e+02   1.18650000e+01    2.04355614e+00    1.02434537e+03
 3.00619696e+02   1.18650000e+01    2.04363377e+00    1.02512955e+03
 3.00978783e+02   1.18650000e+01    2.04371101e+00    1.02591355e+03
 3.01337870e+02   1.18600000e+01    2.04378764e+00    1.02669739e+03
 3.01696958e+02   1.18600000e+01    2.04386377e+00    1.02748106e+03
 3.02056045e+02   1.18600000e+01    2.04393940e+00    1.02826456e+03
 3.02415132e+02   1.18550000e+01    2.04401458e+00    1.02904789e+03
 3.02774219e+02   1.18550000e+01    2.04408921e+00    1.02983105e+03
 3.03133307e+02   1.18550000e+01    2.04416330e+00    1.03061404e+03
 3.03492394e+02   1.18500000e+01    2.04423696e+00    1.03139687e+03
 3.03851481e+02   1.18500000e+01    2.04431011e+00    1.03217953e+03
 3.04210568e+02   1.18500000e+01    2.04438275e+00    1.03296202e+03
 3.04569656e+02   1.18500000e+01    2.04445484e+00    1.03374435e+03
 3.04928743e+02   1.18450000e+01    2.04452657e+00    1.03452651e+03
 3.05287830e+02   1.18450000e+01    2.04459772e+00    1.03530851e+03
 3.05646918e+02   1.18450000e+01    2.04466841e+00    1.03609034e+03
 3.06006005e+02   1.18400000e+01    2.04473855e+00    1.03687200e+03
 3.06365092e+02   1.18400000e+01    2.04480834e+00    1.03765350e+03
 3.06724179e+02   1.18400000e+01    2.04487755e+00    1.03843484e+03
 3.07083267e+02   1.18400000e+01    2.04494629e+00    1.03921601e+03
 3.07442354e+02   1.18350000e+01    2.04501453e+00    1.03999702e+03
 3.07801441e+02   1.18350000e+01    2.04508239e+00    1.04077787e+03
 3.08160528e+02   1.18350000e+01    2.04514970e+00    1.04155856e+03
 3.08519616e+02   1.18300000e+01    2.04521651e+00    1.04233910e+03
 3.08878703e+02   1.18300000e+01    2.04528289e+00    1.04311948e+03
 3.09237790e+02   1.18300000e+01    2.04534883e+00    1.04389970e+03
 3.09596878e+02   1.18300000e+01    2.04541425e+00    1.04467977e+03
 3.09955965e+02   1.18250000e+01    2.04547918e+00    1.04545969e+03
 3.10315052e+02   1.18250000e+01    2.04554372e+00    1.04623945e+03
 3.10674139e+02   1.18250000e+01    2.04560777e+00    1.04701907e+03
 3.11033227e+02   1.18200000e+01    2.04567134e+00    1.04779854e+03
 3.11392314e+02   1.18200000e+01    2.04573440e+00    1.04857786e+03
 3.11751401e+02   1.18200000e+01    2.04579713e+00    1.04935703e+03
 3.12110488e+02   1.18200000e+01    2.04585932e+00    1.05013606e+03
 3.12469576e+02   1.18150000e+01    2.04592107e+00    1.05091495e+03
 3.12828663e+02   1.18150000e+01    2.04598230e+00    1.05169370e+03
 3.13187750e+02   1.18150000e+01    2.04604323e+00    1.05247231e+03
 3.13546837e+02   1.18100000e+01    2.04610360e+00    1.05325078e+03
 3.13905925e+02   1.18100000e+01    2.04616354e+00    1.05402911e+03
 3.14265012e+02   1.18100000e+01    2.04622300e+00    1.05480730e+03
 3.14624099e+02   1.18100000e+01    2.04628213e+00    1.05558536e+03
 3.14983187e+02   1.18050000e+01    2.04634072e+00    1.05636328e+03
 3.15342274e+02   1.18050000e+01    2.04639887e+00    1.05714108e+03
 3.15701361e+02   1.18050000e+01    2.04645657e+00    1.05791874e+03
 3.16060448e+02   1.18000000e+01    2.04651392e+00    1.05869627e+03
 3.16419536e+02   1.18000000e+01    2.04657075e+00    1.05947368e+03
 3.16778623e+02   1.18000000e+01    2.04662714e+00    1.06025095e+03
 3.17137710e+02   1.18000000e+01    2.04668312e+00    1.06102809e+03
 3.17496797e+02   1.17950000e+01    2.04673871e+00    1.06180511e+03
 3.17855885e+02   1.17950000e+01    2.04679382e+00    1.06258199e+03
 3.18214972e+02   1.17950000e+01    2.04684847e+00    1.06335873e+03
 3.18574059e+02   1.17900000e+01    2.04690275e+00    1.06413535e+03
 3.18933147e+02   1.17900000e+01    2.04695661e+00    1.06491183e+03
 3.19292234e+02   1.17900000e+01    2.04701001e+00    1.06568818e+03
 3.19651321e+02   1.17900000e+01    2.04706295e+00    1.06646439e+03
 3.20010408e+02   1.17850000e+01    2.04711555e+00    1.06724046e+03
 3.20369496e+02   1.17850000e+01    2.04716770e+00    1.06801640e+03
 3.20728583e+02   1.17850000e+01    2.04721942e+00    1.06879220e+03
 3.21087670e+02   1.17800000e+01    2.04727068e+00    1.06956787e+03
 3.21446757e+02   1.17800000e+01    2.04732162e+00    1.07034339e+03
 3.21805845e+02   1.17800000e+01    2.04737210e+00    1.07111878e+03
 3.22164932e+02   1.17800000e+01    2.04742216e+00    1.07189402e+03
 3.22524019e+02   1.17750000e+01    2.04747175e+00    1.07266913e+03
 3.22883106e+02   1.17750000e+01    2.04752105e+00    1.07344409e+03
 3.23242194e+02   1.17750000e+01    2.04756988e+00    1.07421892e+03
 3.23601281e+02   1.17750000e+01    2.04761831e+00    1.07499359e+03
 3.23960368e+02   1.17700000e+01    2.04766626e+00    1.07576813e+03
 3.24319456e+02   1.17700000e+01    2.04771395e+00    1.07654252e+03
 3.24678543e+02   1.17700000e+01    2.04776115e+00    1.07731677e+03
 3.25037630e+02   1.17650000e+01    2.04780796e+00    1.07809087e+03
 3.25396717e+02   1.17650000e+01    2.04785430e+00    1.07886483e+03
 3.25755805e+02   1.17650000e+01    2.04790040e+00    1.07963864e+03
 3.26114892e+02   1.17650000e+01    2.04794599e+00    1.08041230e+03
 3.26473979e+02   1.17600000e+01    2.04799122e+00    1.08118582e+03
 3.26833066e+02   1.17600000e+01    2.04803597e+00    1.08195919e+03
 3.27192154e+02   1.17600000e+01    2.04808049e+00    1.08273241e+03
 3.27551241e+02   1.17600000e+01    2.04812450e+00    1.08350548e+03
 3.27910328e+02   1.17550000e+01    2.04816816e+00    1.08427841e+03
 3.28269416e+02   1.17550000e+01    2.04821136e+00    1.08505119e+03
 3.28628503e+02   1.17550000e+01    2.04825432e+00    1.08582383e+03
 3.28987590e+02   1.17500000e+01    2.04829677e+00    1.08659632e+03
 3.29346677e+02   1.17500000e+01    2.04833888e+00    1.08736867e+03
 3.29705765e+02   1.17500000e+01    2.04838054e+00    1.08814087e+03
 3.30064852e+02   1.17500000e+01    2.04842196e+00    1.08891293e+03
 3.30423939e+02   1.17450000e+01    2.04846289e+00    1.08968484e+03
 3.30783026e+02   1.17450000e+01    2.04850347e+00    1.09045661e+03
 3.31142114e+02   1.17450000e+01    2.04854361e+00    1.09122823e+03
 3.31501201e+02   1.17450000e+01    2.04858351e+00    1.09199971e+03
 3.31860288e+02   1.17400000e+01    2.04862293e+00    1.09277105e+03
 3.32219376e+02   1.17400000e+01    2.04866201e+00    1.09354224e+03
 3.32578463e+02   1.17400000e+01    2.04870065e+00    1.09431329e+03
 3.32937550e+02   1.17350000e+01    2.04873906e+00    1.09508419e+03
 3.33296637e+02   1.17350000e+01    2.04877699e+00    1.09585496e+03
 3.33655725e+02   1.17350000e+01    2.04881459e+00    1.09662558e+03
 3.34014812e+02   1.17350000e+01    2.04885174e+00    1.09739605e+03
 3.34373899e+02   1.17300000e+01    2.04888868e+00    1.09816639e+03
 3.34732986e+02   1.17300000e+01    2.04892514e+00    1.09893658e+03
 3.35092074e+02   1.17300000e+01    2.04896128e+00    1.09970664e+03
 3.35451161e+02   1.17300000e+01    2.04899698e+00    1.10047655e+03
 3.35810248e+02   1.17250000e+01    2.04903246e+00    1.10124631e+03
 3.36169335e+02   1.17250000e+01    2.04906748e+00    1.10201594e+03
 3.36528423e+02   1.17250000e+01    2.04910217e+00    1.10278543e+03
 3.36887510e+02   1.17200000e+01    2.04913643e+00    1.10355478e+03
 3.37246597e+02   1.17200000e+01    2.04917048e+00    1.10432399e+03
 3.37605685e+02   1.17200000e+01    2.04920408e+00    1.10509307e+03
 3.37964772e+02   1.17200000e+01    2.04923735e+00    1.10586200e+03
 3.38323859e+02   1.17150000e+01    2.04927019e+00    1.10663081e+03
 3.38682946e+02   1.17150000e+01    2.04930282e+00    1.10739948e+03
 3.39042034e+02   1.17150000e+01    2.04933502e+00    1.10816802e+03
 3.39401121e+02   1.17150000e+01    2.04936688e+00    1.10893643e+03
 3.39760208e+02   1.17100000e+01    2.04939834e+00    1.10970470e+03
 3.40119295e+02   1.17100000e+01    2.04942956e+00    1.11047285e+03
 3.40478383e+02   1.17100000e+01    2.04946038e+00    1.11124087e+03
 3.40837470e+02   1.17100000e+01    2.04949085e+00    1.11200877e+03
 3.41196557e+02   1.17050000e+01    2.04952094e+00    1.11277653e+03
 3.41555645e+02   1.17050000e+01    2.04955077e+00    1.11354418e+03
 3.41914732e+02   1.17050000e+01    2.04958023e+00    1.11431170e+03
 3.42273819e+02   1.17050000e+01    2.04960934e+00    1.11507910e+03
 3.42632906e+02   1.17000000e+01    2.04963807e+00    1.11584637e+03
 3.42991994e+02   1.17000000e+01    2.04966654e+00    1.11661353e+03
 3.43351081e+02   1.17000000e+01    2.04969466e+00    1.11738057e+03
 3.43710168e+02   1.16950000e+01    2.04972241e+00    1.11814749e+03
 3.44069255e+02   1.16950000e+01    2.04974981e+00    1.11891429e+03
 3.44428343e+02   1.16950000e+01    2.04977692e+00    1.11968098e+03
 3.44787430e+02   1.16950000e+01    2.04980373e+00    1.12044755e+03
 3.45146517e+02   1.16900000e+01    2.04983015e+00    1.12121401e+03
 3.45505604e+02   1.16900000e+01    2.04985623e+00    1.12198036e+03
 3.45864692e+02   1.16900000e+01    2.04988200e+00    1.12274659e+03
 3.46223779e+02   1.16900000e+01    2.04990751e+00    1.12351272e+03
 3.46582866e+02   1.16850000e+01    2.04993262e+00    1.12427873e+03
 3.46941954e+02   1.16850000e+01    2.04995741e+00    1.12504464e+03
 3.47301041e+02   1.16850000e+01    2.04998186e+00    1.12581043e+03
 3.47660128e+02   1.16850000e+01    2.05000609e+00    1.12657611e+03
 3.48019215e+02   1.16800000e+01    2.05002990e+00    1.12734168e+03
 3.48378303e+02   1.16800000e+01    2.05005341e+00    1.12810714e+03
 3.48737390e+02   1.16800000e+01    2.05007656e+00    1.12887248e+03
 3.49096477e+02   1.16800000e+01    2.05009952e+00    1.12963770e+03
 3.49455564e+02   1.16750000e+01    2.05012205e+00    1.13040281e+03
 3.49814652e+02   1.16750000e+01    2.05014431e+00    1.13116779e+03
 3.50173739e+02   1.16750000e+01    2.05016618e+00    1.13193266e+03
 3.50532826e+02   1.16750000e+01    2.05018788e+00    1.13269741e+03
 3.50891914e+02   1.16700000e+01    2.05020917e+00    1.13346203e+03
 3.51251001e+02   1.16700000e+01    2.05023017e+00    1.13422653e+03
 3.51610088e+02   1.16700000e+01    2.05025080e+00    1.13499091e+03
 3.51969175e+02   1.16650000e+01    2.05027123e+00    1.13575516e+03
 3.52328263e+02   1.16650000e+01    2.05029131e+00    1.13651929e+03
 3.52687350e+02   1.16650000e+01    2.05031107e+00    1.13728329e+03
 3.53046437e+02   1.16650000e+01    2.05033048e+00    1.13804716e+03
 3.53405524e+02   1.16600000e+01    2.05034965e+00    1.13881091e+03
 3.53764612e+02   1.16600000e+01    2.05036853e+00    1.13957452e+03
 3.54123699e+02   1.16600000e+01    2.05038706e+00    1.14033800e+03
 3.54482786e+02   1.16600000e+01    2.05040527e+00    1.14110135e+03
 3.54841873e+02   1.16550000e+01    2.05042320e+00    1.14186457e+03
 3.55200961e+02   1.16550000e+01    2.05044089e+00    1.14262765e+03
 3.55560048e+02   1.16550000e+01    2.05045821e+00    1.14339060e+03
 3.55919135e+02   1.16550000e+01    2.05047524e+00    1.14415341e+03
 3.56278223e+02   1.16500000e+01    2.05049195e+00    1.14491608e+03
 3.56637310e+02   1.16500000e+01    2.05050847e+00    1.14567861e+03
 3.56996397e+02   1.16500000e+01    2.05052459e+00    1.14644101e+03
 3.57355484e+02   1.16500000e+01    2.05054046e+00    1.14720326e+03
 3.57714572e+02   1.16450000e+01    2.05055596e+00    1.14796538e+03
 3.58073659e+02   1.16450000e+01    2.05057132e+00    1.14872736e+03
 3.58432746e+02   1.16450000e+01    2.05058630e+00    1.14948920e+03
 3.58791833e+02   1.16450000e+01    2.05060099e+00    1.15025091e+03
 3.59150921e+02   1.16400000e+01    2.05061535e+00    1.15101248e+03
 3.59510008e+02   1.16400000e+01    2.05062951e+00    1.15177393e+03
 3.59869095e+02   1.16400000e+01    2.05064336e+00    1.15253524e+03
 3.60228183e+02   1.16400000e+01    2.05065689e+00    1.15329643e+03
 3.60587270e+02   1.16350000e+01    2.05067012e+00    1.15405749e+03
 3.60946357e+02   1.16350000e+01    2.05068309e+00    1.15481842e+03
 3.61305444e+02   1.16350000e+01    2.05069583e+00    1.15557923e+03
 3.61664532e+02   1.16350000e+01    2.05070823e+00    1.15633992e+03
 3.62023619e+02   1.16300000e+01    2.05072034e+00    1.15710048e+03
 3.62382706e+02   1.16300000e+01    2.05073215e+00    1.15786093e+03
 3.62741793e+02   1.16300000e+01    2.05074379e+00    1.15862125e+03
 3.63100881e+02   1.16300000e+01    2.05075505e+00    1.15938146e+03
 3.63459968e+02   1.16250000e+01    2.05076607e+00    1.16014155e+03
 3.63819055e+02   1.16250000e+01    2.05077675e+00    1.16090153e+03
 3.64178143e+02   1.16250000e+01    2.05078728e+00    1.16166140e+03
 3.64537230e+02   1.16250000e+01    2.05079746e+00    1.16242115e+03
 3.64896317e+02   1.16200000e+01    2.05080737e+00    1.16318079e+03
 3.65255404e+02   1.16200000e+01    2.05081697e+00    1.16394033e+03
 3.65614492e+02   1.16200000e+01    2.05082636e+00    1.16469975e+03
 3.65973579e+02   1.16200000e+01    2.05083549e+00    1.16545907e+03
 3.66332666e+02   1.16150000e+01    2.05084430e+00    1.16621829e+03
 3.66691753e+02   1.16150000e+01    2.05085284e+00    1.16697740e+03
 3.67050841e+02   1.16150000e+01    2.05086110e+00    1.16773641e+03
 3.67409928e+02   1.16150000e+01    2.05086919e+00    1.16849532e+03
 3.67769015e+02   1.16100000e+01    2.05087691e+00    1.16925414e+03
 3.68128102e+02   1.16100000e+01    2.05088441e+00    1.17001285e+03
 3.68487190e+02   1.16100000e+01    2.05089157e+00    1.17077146e+03
 3.68846277e+02   1.16100000e+01    2.05089860e+00    1.17152998e+03
 3.69205364e+02   1.16050000e+01    2.05090530e+00    1.17228840e+03
 3.69564452e+02   1.16050000e+01    2.05091173e+00    1.17304672e+03
 3.69923539e+02   1.16050000e+01    2.05091786e+00    1.17380493e+03
 3.70282626e+02   1.16050000e+01    2.05092380e+00    1.17456304e+03
 3.70641713e+02   1.16000000e+01    2.05092948e+00    1.17532105e+03
 3.71000801e+02   1.16000000e+01    2.05093487e+00    1.17607896e+03
 3.71359888e+02   1.16000000e+01    2.05093999e+00    1.17683676e+03
 3.71718975e+02   1.16000000e+01    2.05094484e+00    1.17759445e+03
 3.72078062e+02   1.15950000e+01    2.05094953e+00    1.17835204e+03
 3.72437150e+02   1.15950000e+01    2.05095387e+00    1.17910952e+03
 3.72796237e+02   1.15950000e+01    2.05095799e+00    1.17986689e+03
 3.73155324e+02   1.15950000e+01    2.05096179e+00    1.18062415e+03
 3.73514412e+02   1.15900000e+01    2.05096547e+00    1.18138131e+03
 3.73873499e+02   1.15900000e+01    2.05096883e+00    1.18213835e+03
 3.74232586e+02   1.15900000e+01    2.05097193e+00    1.18289528e+03
 3.74591673e+02   1.15900000e+01    2.05097475e+00    1.18365209e+03
 3.74950761e+02   1.15850000e+01    2.05097736e+00    1.18440880e+03
 3.75309848e+02   1.15850000e+01    2.05097976e+00    1.18516538e+03
 3.75668935e+02   1.15850000e+01    2.05098186e+00    1.18592186e+03
 3.76028022e+02   1.15850000e+01    2.05098371e+00    1.18667821e+03
 3.76387110e+02   1.15800000e+01    2.05098528e+00    1.18743445e+03
 3.76746197e+02   1.15800000e+01    2.05098672e+00    1.18819057e+03
 3.77105284e+02   1.15800000e+01    2.05098783e+00    1.18894658e+03
 3.77464371e+02   1.15800000e+01    2.05098872e+00    1.18970246e+03
 3.77823459e+02   1.15750000e+01    2.05098931e+00    1.19045822e+03
 3.78182546e+02   1.15750000e+01    2.05098975e+00    1.19121386e+03
 3.78541633e+02   1.15750000e+01    2.05098993e+00    1.19196938e+03
 3.78900721e+02   1.15750000e+01    2.05098983e+00    1.19272477e+03
 3.79259808e+02   1.15700000e+01    2.05098949e+00    1.19348004e+03
 3.79618895e+02   1.15700000e+01    2.05098890e+00    1.19423519e+03
 3.79977982e+02   1.15700000e+01    2.05098816e+00    1.19499021e+03
 3.80337070e+02   1.15700000e+01    2.05098709e+00    1.19574511e+03
 3.80696157e+02   1.15650000e+01    2.05098583e+00    1.19649989e+03
 3.81055244e+02   1.15650000e+01    2.05098427e+00    1.19725455e+03
 3.81414331e+02   1.15650000e+01    2.05098258e+00    1.19800909e+03
 3.81773419e+02   1.15650000e+01    2.05098061e+00    1.19876351e+03
 3.82132506e+02   1.15650000e+01    2.05097840e+00    1.19951782e+03
 3.82491593e+02   1.15600000e+01    2.05097592e+00    1.20027200e+03
 3.82850681e+02   1.15600000e+01    2.05097323e+00    1.20102608e+03
 3.83209768e+02   1.15600000e+01    2.05097038e+00    1.20178004e+03
 3.83568855e+02   1.15600000e+01    2.05096722e+00    1.20253388e+03
 3.83927942e+02   1.15550000e+01    2.05096385e+00    1.20328761e+03
 3.84287030e+02   1.15550000e+01    2.05096019e+00    1.20404124e+03
 3.84646117e+02   1.15550000e+01    2.05095644e+00    1.20479475e+03
 3.85005204e+02   1.15550000e+01    2.05095239e+00    1.20554815e+03
 3.85364291e+02   1.15500000e+01    2.05094811e+00    1.20630144e+03
 3.85723379e+02   1.15500000e+01    2.05094357e+00    1.20705463e+03
 3.86082466e+02   1.15500000e+01    2.05093884e+00    1.20780771e+03
 3.86441553e+02   1.15500000e+01    2.05093394e+00    1.20856069e+03
 3.86800641e+02   1.15450000e+01    2.05092874e+00    1.20931356e+03
 3.87159728e+02   1.15450000e+01    2.05092334e+00    1.21006632e+03
 3.87518815e+02   1.15450000e+01    2.05091765e+00    1.21081899e+03
 3.87877902e+02   1.15450000e+01    2.05091188e+00    1.21157155e+03
 3.88236990e+02   1.15400000e+01    2.05090582e+00    1.21232402e+03
 3.88596077e+02   1.15400000e+01    2.05089954e+00    1.21307638e+03
 3.88955164e+02   1.15400000e+01    2.05089300e+00    1.21382864e+03
 3.89314251e+02   1.15400000e+01    2.05088627e+00    1.21458081e+03
 3.89673339e+02   1.15400000e+01    2.05087938e+00    1.21533288e+03
 3.90032426e+02   1.15350000e+01    2.05087220e+00    1.21608486e+03
 3.90391513e+02   1.15350000e+01    2.05086483e+00    1.21683674e+03
 3.90750600e+02   1.15350000e+01    2.05085718e+00    1.21758853e+03
 3.91109688e+02   1.15350000e+01    2.05084945e+00    1.21834023e+03
 3.91468775e+02   1.15300000e+01    2.05084143e+00    1.21909183e+03
 3.91827862e+02   1.15300000e+01    2.05083320e+00    1.21984334e+03
 3.92186950e+02   1.15300000e+01    2.05082473e+00    1.22059475e+03
 3.92546037e+02   1.15300000e+01    2.05081605e+00    1.22134607e+03
 3.92905124e+02   1.15250000e+01    2.05080724e+00    1.22209729e+03
 3.93264211e+02   1.15250000e+01    2.05079813e+00    1.22284842e+03
 3.93623299e+02   1.15250000e+01    2.05078886e+00    1.22359945e+03
 3.93982386e+02   1.15250000e+01    2.05077930e+00    1.22435038e+03
 3.94341473e+02   1.15200000e+01    2.05076964e+00    1.22510122e+03
 3.94700560e+02   1.15200000e+01    2.05075974e+00    1.22585196e+03
 3.95059648e+02   1.15200000e+01    2.05074961e+00    1.22660259e+03
 3.95418735e+02   1.15200000e+01    2.05073927e+00    1.22735313e+03
 3.95777822e+02   1.15150000e+01    2.05072869e+00    1.22810357e+03
 3.96136910e+02   1.15150000e+01    2.05071802e+00    1.22885390e+03
 3.96495997e+02   1.15150000e+01    2.05070705e+00    1.22960414e+03
 3.96855084e+02   1.15150000e+01    2.05069591e+00    1.23035427e+03
 3.97214171e+02   1.15150000e+01    2.05068451e+00    1.23110430e+03
 3.97573259e+02   1.15100000e+01    2.05067298e+00    1.23185423e+03
 3.97932346e+02   1.15100000e+01    2.05066125e+00    1.23260405e+03
 3.98291433e+02   1.15100000e+01    2.05064928e+00    1.23335377e+03
 3.98650520e+02   1.15100000e+01    2.05063711e+00    1.23410338e+03
 3.99009608e+02   1.15050000e+01    2.05062470e+00    1.23485289e+03
 3.99368695e+02   1.15050000e+01    2.05061221e+00    1.23560229e+03
 3.99727782e+02   1.15050000e+01    2.05059945e+00    1.23635158e+03
 4.00086869e+02   1.15050000e+01    2.05058649e+00    1.23710077e+03
 4.00445957e+02   1.15000000e+01    2.05057330e+00    1.23784985e+03
 4.00805044e+02   1.15000000e+01    2.05055994e+00    1.23859882e+03
 4.01164131e+02   1.15000000e+01    2.05054645e+00    1.23934768e+03
 4.01523219e+02   1.15000000e+01    2.05053267e+00    1.24009643e+03
 4.01882306e+02   1.15000000e+01    2.05051875e+00    1.24084507e+03
 4.02241393e+02   1.14950000e+01    2.05050456e+00    1.24159360e+03
