Stellar Sequence
Central Pressure Range = 4.0 to 1000.0 MeVfm^3
Number of Stars = 1250
h = 5 meters
r0 = 10.0 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 5.94104083e+02   1.02550000e+01    1.94549490e+00    1.50028721e+03
 5.94901521e+02   1.02500000e+01    1.94550927e+00    1.50152660e+03
 5.95698959e+02   1.02500000e+01    1.94552310e+00    1.50276568e+03
 5.96496397e+02   1.02500000e+01    1.94553647e+00    1.50400446e+03
 5.97293835e+02   1.02500000e+01    1.94554939e+00    1.50524292e+03
 5.98091273e+02   1.02450000e+01    1.94556196e+00    1.50648106e+03
 5.98888711e+02   1.02450000e+01    1.94557400e+00    1.50771886e+03
 5.99686149e+02   1.02450000e+01    1.94558559e+00    1.50895634e+03
 6.00483587e+02   1.02400000e+01    1.94559675e+00    1.51019347e+03
 6.01281025e+02   1.02400000e+01    1.94560755e+00    1.51143027e+03
 6.02078463e+02   1.02400000e+01    1.94561783e+00    1.51266671e+03
 6.02875901e+02   1.02400000e+01    1.94562767e+00    1.51390281e+03
 6.03673339e+02   1.02350000e+01    1.94563710e+00    1.51513855e+03
 6.04470777e+02   1.02350000e+01    1.94564617e+00    1.51637395e+03
 6.05268215e+02   1.02350000e+01    1.94565472e+00    1.51760899e+03
 6.06065653e+02   1.02300000e+01    1.94566285e+00    1.51884368e+03
 6.06863090e+02   1.02300000e+01    1.94567058e+00    1.52007801e+03
 6.07660528e+02   1.02300000e+01    1.94567794e+00    1.52131199e+03
 6.08457966e+02   1.02250000e+01    1.94568480e+00    1.52254560e+03
 6.09255404e+02   1.02250000e+01    1.94569124e+00    1.52377886e+03
 6.10052842e+02   1.02250000e+01    1.94569730e+00    1.52501176e+03
 6.10850280e+02   1.02250000e+01    1.94570299e+00    1.52624430e+03
 6.11647718e+02   1.02200000e+01    1.94570819e+00    1.52747647e+03
 6.12445156e+02   1.02200000e+01    1.94571297e+00    1.52870828e+03
 6.13242594e+02   1.02200000e+01    1.94571739e+00    1.52993972e+03
 6.14040032e+02   1.02150000e+01    1.94572143e+00    1.53117080e+03
 6.14837470e+02   1.02150000e+01    1.94572501e+00    1.53240151e+03
 6.15634908e+02   1.02150000e+01    1.94572817e+00    1.53363184e+03
 6.16432346e+02   1.02150000e+01    1.94573096e+00    1.53486181e+03
 6.17229784e+02   1.02100000e+01    1.94573340e+00    1.53609140e+03
 6.18027222e+02   1.02100000e+01    1.94573537e+00    1.53732062e+03
 6.18824660e+02   1.02100000e+01    1.94573694e+00    1.53854947e+03
 6.19622098e+02   1.02050000e+01    1.94573814e+00    1.53977796e+03
 6.20419536e+02   1.02050000e+01    1.94573900e+00    1.54100609e+03
 6.21216974e+02   1.02050000e+01    1.94573940e+00    1.54223388e+03
 6.22014412e+02   1.02050000e+01    1.94573940e+00    1.54346134e+03
 6.22811849e+02   1.02000000e+01    1.94573904e+00    1.54468848e+03
 6.23609287e+02   1.02000000e+01    1.94573836e+00    1.54591530e+03
 6.24406725e+02   1.02000000e+01    1.94573721e+00    1.54714182e+03
 6.25204163e+02   1.01950000e+01    1.94573567e+00    1.54836805e+03
 6.26001601e+02   1.01950000e+01    1.94573378e+00    1.54959399e+03
 6.26799039e+02   1.01950000e+01    1.94573157e+00    1.55081967e+03
 6.27596477e+02   1.01950000e+01    1.94572890e+00    1.55204508e+03
 6.28393915e+02   1.01900000e+01    1.94572586e+00    1.55327023e+03
 6.29191353e+02   1.01900000e+01    1.94572246e+00    1.55449515e+03
 6.29988791e+02   1.01900000e+01    1.94571876e+00    1.55571983e+03
 6.30786229e+02   1.01900000e+01    1.94571460e+00    1.55694429e+03
 6.31583667e+02   1.01850000e+01    1.94571008e+00    1.55816854e+03
 6.32381105e+02   1.01850000e+01    1.94570519e+00    1.55939258e+03
 6.33178543e+02   1.01850000e+01    1.94570002e+00    1.56061643e+03
 6.33975981e+02   1.01800000e+01    1.94569440e+00    1.56184010e+03
 6.34773419e+02   1.01800000e+01    1.94568843e+00    1.56306360e+03
 6.35570857e+02   1.01800000e+01    1.94568207e+00    1.56428693e+03
 6.36368295e+02   1.01800000e+01    1.94567547e+00    1.56551010e+03
 6.37165733e+02   1.01750000e+01    1.94566841e+00    1.56673310e+03
 6.37963171e+02   1.01750000e+01    1.94566101e+00    1.56795592e+03
 6.38760608e+02   1.01750000e+01    1.94565323e+00    1.56917853e+03
 6.39558046e+02   1.01700000e+01    1.94564520e+00    1.57040093e+03
 6.40355484e+02   1.01700000e+01    1.94563674e+00    1.57162311e+03
 6.41152922e+02   1.01700000e+01    1.94562793e+00    1.57284504e+03
 6.41950360e+02   1.01700000e+01    1.94561874e+00    1.57406671e+03
 6.42747798e+02   1.01650000e+01    1.94560931e+00    1.57528811e+03
 6.43545236e+02   1.01650000e+01    1.94559947e+00    1.57650923e+03
 6.44342674e+02   1.01650000e+01    1.94558928e+00    1.57773005e+03
 6.45140112e+02   1.01650000e+01    1.94557872e+00    1.57895056e+03
 6.45937550e+02   1.01600000e+01    1.94556791e+00    1.58017074e+03
 6.46734988e+02   1.01600000e+01    1.94555672e+00    1.58139058e+03
 6.47532426e+02   1.01600000e+01    1.94554517e+00    1.58261007e+03
 6.48329864e+02   1.01550000e+01    1.94553325e+00    1.58382918e+03
 6.49127302e+02   1.01550000e+01    1.94552108e+00    1.58504792e+03
 6.49924740e+02   1.01550000e+01    1.94550857e+00    1.58626625e+03
 6.50722178e+02   1.01550000e+01    1.94549568e+00    1.58748418e+03
 6.51519616e+02   1.01500000e+01    1.94548245e+00    1.58870168e+03
 6.52317054e+02   1.01500000e+01    1.94546892e+00    1.58991874e+03
 6.53114492e+02   1.01500000e+01    1.94545512e+00    1.59113535e+03
 6.53911930e+02   1.01500000e+01    1.94544091e+00    1.59235149e+03
 6.54709367e+02   1.01450000e+01    1.94542639e+00    1.59356717e+03
 6.55506805e+02   1.01450000e+01    1.94541154e+00    1.59478240e+03
 6.56304243e+02   1.01450000e+01    1.94539646e+00    1.59599721e+03
 6.57101681e+02   1.01400000e+01    1.94538097e+00    1.59721162e+03
 6.57899119e+02   1.01400000e+01    1.94536517e+00    1.59842563e+03
 6.58696557e+02   1.01400000e+01    1.94534903e+00    1.59963927e+03
 6.59493995e+02   1.01400000e+01    1.94533268e+00    1.60085256e+03
 6.60291433e+02   1.01350000e+01    1.94531593e+00    1.60206552e+03
 6.61088871e+02   1.01350000e+01    1.94529888e+00    1.60327815e+03
 6.61886309e+02   1.01350000e+01    1.94528148e+00    1.60449049e+03
 6.62683747e+02   1.01350000e+01    1.94526387e+00    1.60570255e+03
 6.63481185e+02   1.01300000e+01    1.94524590e+00    1.60691435e+03
 6.64278623e+02   1.01300000e+01    1.94522760e+00    1.60812590e+03
 6.65076061e+02   1.01300000e+01    1.94520898e+00    1.60933723e+03
 6.65873499e+02   1.01300000e+01    1.94519011e+00    1.61054835e+03
 6.66670937e+02   1.01250000e+01    1.94517095e+00    1.61175928e+03
 6.67468375e+02   1.01250000e+01    1.94515144e+00    1.61297004e+03
 6.68265813e+02   1.01250000e+01    1.94513161e+00    1.61418064e+03
 6.69063251e+02   1.01200000e+01    1.94511150e+00    1.61539112e+03
 6.69860689e+02   1.01200000e+01    1.94509118e+00    1.61660147e+03
 6.70658127e+02   1.01200000e+01    1.94507046e+00    1.61781172e+03
 6.71455564e+02   1.01200000e+01    1.94504947e+00    1.61902190e+03
 6.72253002e+02   1.01150000e+01    1.94502815e+00    1.62023201e+03
 6.73050440e+02   1.01150000e+01    1.94500665e+00    1.62144206e+03
 6.73847878e+02   1.01150000e+01    1.94498477e+00    1.62265203e+03
 6.74645316e+02   1.01150000e+01    1.94496261e+00    1.62386192e+03
 6.75442754e+02   1.01100000e+01    1.94494012e+00    1.62507169e+03
 6.76240192e+02   1.01100000e+01    1.94491744e+00    1.62628134e+03
 6.77037630e+02   1.01100000e+01    1.94489444e+00    1.62749085e+03
 6.77835068e+02   1.01100000e+01    1.94487113e+00    1.62870020e+03
 6.78632506e+02   1.01050000e+01    1.94484751e+00    1.62990937e+03
 6.79429944e+02   1.01050000e+01    1.94482365e+00    1.63111835e+03
 6.80227382e+02   1.01050000e+01    1.94479955e+00    1.63232712e+03
 6.81024820e+02   1.01050000e+01    1.94477510e+00    1.63353567e+03
 6.81822258e+02   1.01000000e+01    1.94475038e+00    1.63474397e+03
 6.82619696e+02   1.01000000e+01    1.94472536e+00    1.63595201e+03
 6.83417134e+02   1.01000000e+01    1.94470017e+00    1.63715977e+03
 6.84214572e+02   1.00950000e+01    1.94467462e+00    1.63836725e+03
 6.85012010e+02   1.00950000e+01    1.94464880e+00    1.63957441e+03
 6.85809448e+02   1.00950000e+01    1.94462267e+00    1.64078124e+03
 6.86606886e+02   1.00950000e+01    1.94459636e+00    1.64198773e+03
 6.87404323e+02   1.00900000e+01    1.94456975e+00    1.64319386e+03
 6.88201761e+02   1.00900000e+01    1.94454284e+00    1.64439961e+03
 6.88999199e+02   1.00900000e+01    1.94451564e+00    1.64560497e+03
 6.89796637e+02   1.00900000e+01    1.94448821e+00    1.64680992e+03
 6.90594075e+02   1.00850000e+01    1.94446057e+00    1.64801444e+03
 6.91391513e+02   1.00850000e+01    1.94443258e+00    1.64921852e+03
 6.92188951e+02   1.00850000e+01    1.94440434e+00    1.65042216e+03
 6.92986389e+02   1.00850000e+01    1.94437582e+00    1.65162537e+03
 6.93783827e+02   1.00800000e+01    1.94434713e+00    1.65282818e+03
 6.94581265e+02   1.00800000e+01    1.94431811e+00    1.65403061e+03
 6.95378703e+02   1.00800000e+01    1.94428884e+00    1.65523267e+03
 6.96176141e+02   1.00800000e+01    1.94425927e+00    1.65643438e+03
 6.96973579e+02   1.00750000e+01    1.94422951e+00    1.65763576e+03
 6.97771017e+02   1.00750000e+01    1.94419951e+00    1.65883684e+03
 6.98568455e+02   1.00750000e+01    1.94416919e+00    1.66003762e+03
 6.99365893e+02   1.00750000e+01    1.94413862e+00    1.66123812e+03
 7.00163331e+02   1.00700000e+01    1.94410780e+00    1.66243837e+03
 7.00960769e+02   1.00700000e+01    1.94407681e+00    1.66363838e+03
 7.01758207e+02   1.00700000e+01    1.94404549e+00    1.66483817e+03
 7.02555645e+02   1.00700000e+01    1.94401394e+00    1.66603777e+03
 7.03353082e+02   1.00650000e+01    1.94398209e+00    1.66723718e+03
 7.04150520e+02   1.00650000e+01    1.94395009e+00    1.66843643e+03
 7.04947958e+02   1.00650000e+01    1.94391782e+00    1.66963553e+03
 7.05745396e+02   1.00650000e+01    1.94388527e+00    1.67083450e+03
 7.06542834e+02   1.00600000e+01    1.94385246e+00    1.67203337e+03
 7.07340272e+02   1.00600000e+01    1.94381942e+00    1.67323215e+03
 7.08137710e+02   1.00600000e+01    1.94378623e+00    1.67443086e+03
 7.08935148e+02   1.00600000e+01    1.94375270e+00    1.67562951e+03
 7.09732586e+02   1.00550000e+01    1.94371895e+00    1.67682813e+03
 7.10530024e+02   1.00550000e+01    1.94368492e+00    1.67784674e+03
 7.11327462e+02   1.00550000e+01    1.94365074e+00    1.67784674e+03
 7.12124900e+02   1.00550000e+01    1.94361629e+00    1.67784674e+03
 7.12922338e+02   1.00500000e+01    1.94358159e+00    1.67784674e+03
 7.13719776e+02   1.00500000e+01    1.94354669e+00    1.67784674e+03
 7.14517214e+02   1.00500000e+01    1.94351163e+00    1.67784674e+03
 7.15314652e+02   1.00500000e+01    1.94347647e+00    1.67784674e+03
 7.16112090e+02   1.00450000e+01    1.94344107e+00    1.67784674e+03
 7.16909528e+02   1.00450000e+01    1.94340553e+00    1.67784674e+03
 7.17706966e+02   1.00450000e+01    1.94336981e+00    1.67784674e+03
 7.18504404e+02   1.00450000e+01    1.94333407e+00    1.67784674e+03
 7.19301841e+02   1.00400000e+01    1.94329814e+00    1.67784674e+03
 7.20099279e+02   1.00400000e+01    1.94326208e+00    1.67784674e+03
 7.20896717e+02   1.00400000e+01    1.94322588e+00    1.67784674e+03
 7.21694155e+02   1.00400000e+01    1.94318962e+00    1.67784674e+03
 7.22491593e+02   1.00350000e+01    1.94315331e+00    1.67784674e+03
 7.23289031e+02   1.00350000e+01    1.94311683e+00    1.67784674e+03
 7.24086469e+02   1.00350000e+01    1.94308029e+00    1.67784674e+03
 7.24883907e+02   1.00350000e+01    1.94304362e+00    1.67784674e+03
 7.25681345e+02   1.00300000e+01    1.94300699e+00    1.67784674e+03
 7.26478783e+02   1.00300000e+01    1.94297021e+00    1.67784674e+03
 7.27276221e+02   1.00300000e+01    1.94293337e+00    1.67784674e+03
 7.28073659e+02   1.00300000e+01    1.94289643e+00    1.67784674e+03
 7.28871097e+02   1.00250000e+01    1.94285949e+00    1.67784674e+03
 7.29668535e+02   1.00250000e+01    1.94282253e+00    1.67784674e+03
 7.30465973e+02   1.00250000e+01    1.94278546e+00    1.67784674e+03
 7.31263411e+02   1.00250000e+01    1.94274835e+00    1.67784674e+03
 7.32060849e+02   1.00200000e+01    1.94271117e+00    1.67784674e+03
 7.32858287e+02   1.00200000e+01    1.94267407e+00    1.67784674e+03
 7.33655725e+02   1.00200000e+01    1.94263685e+00    1.67784674e+03
 7.34453163e+02   1.00200000e+01    1.94259961e+00    1.67784674e+03
 7.35250600e+02   1.00150000e+01    1.94256232e+00    1.67784674e+03
 7.36048038e+02   1.00150000e+01    1.94252506e+00    1.67784674e+03
 7.36845476e+02   1.00150000e+01    1.94248780e+00    1.67784674e+03
 7.37642914e+02   1.00150000e+01    1.94245047e+00    1.67784674e+03
 7.38440352e+02   1.00100000e+01    1.94241313e+00    1.67784674e+03
 7.39237790e+02   1.00100000e+01    1.94237577e+00    1.67784674e+03
 7.40035228e+02   1.00100000e+01    1.94233851e+00    1.67784674e+03
 7.40832666e+02   1.00100000e+01    1.94230115e+00    1.67784674e+03
 7.41630104e+02   1.00050000e+01    1.94226381e+00    1.67784674e+03
 7.42427542e+02   1.00050000e+01    1.94222644e+00    1.67784674e+03
 7.43224980e+02   1.00050000e+01    1.94218915e+00    1.67784674e+03
 7.44022418e+02   1.00050000e+01    1.94215186e+00    1.67784674e+03
 7.44819856e+02   1.00000000e+01    1.94211454e+00    1.67784674e+03
 7.45617294e+02   1.00000000e+01    1.94207723e+00    1.67784674e+03
 7.46414732e+02   1.00000000e+01    1.94203993e+00    1.67784674e+03
 7.47212170e+02   1.00000000e+01    1.94200275e+00    1.67784674e+03
 7.48009608e+02   9.99500000e+00    1.94196550e+00    1.67784674e+03
 7.48807046e+02   9.99500000e+00    1.94192830e+00    1.67784674e+03
 7.49604484e+02   9.99500000e+00    1.94189108e+00    1.67784674e+03
 7.50401922e+02   9.99500000e+00    1.94185397e+00    1.67784674e+03
 7.51199359e+02   9.99000000e+00    1.94181688e+00    1.67784674e+03
 7.51996797e+02   9.99000000e+00    1.94177978e+00    1.67784674e+03
 7.52794235e+02   9.99000000e+00    1.94174272e+00    1.67784674e+03
 7.53591673e+02   9.98500000e+00    1.94170569e+00    1.67784674e+03
 7.54389111e+02   9.98500000e+00    1.94166879e+00    1.67784674e+03
 7.55186549e+02   9.98500000e+00    1.94163185e+00    1.67784674e+03
 7.55983987e+02   9.98500000e+00    1.94159497e+00    1.67784674e+03
 7.56781425e+02   9.98000000e+00    1.94155809e+00    1.67784674e+03
 7.57578863e+02   9.98000000e+00    1.94152135e+00    1.67784674e+03
 7.58376301e+02   9.98000000e+00    1.94148464e+00    1.67784674e+03
 7.59173739e+02   9.98000000e+00    1.94144794e+00    1.67784674e+03
 7.59971177e+02   9.97500000e+00    1.94141129e+00    1.67784674e+03
 7.60768615e+02   9.97500000e+00    1.94137471e+00    1.67784674e+03
 7.61566053e+02   9.97500000e+00    1.94133826e+00    1.67784674e+03
 7.62363491e+02   9.97500000e+00    1.94130178e+00    1.67784674e+03
 7.63160929e+02   9.97000000e+00    1.94126539e+00    1.67784674e+03
 7.63958367e+02   9.97000000e+00    1.94122901e+00    1.67784674e+03
 7.64755805e+02   9.97000000e+00    1.94119280e+00    1.67784674e+03
 7.65553243e+02   9.97000000e+00    1.94115661e+00    1.67784674e+03
 7.66350681e+02   9.96500000e+00    1.94112046e+00    1.67784674e+03
 7.67148118e+02   9.96500000e+00    1.94108437e+00    1.67784674e+03
 7.67945556e+02   9.96500000e+00    1.94104837e+00    1.67784674e+03
 7.68742994e+02   9.96500000e+00    1.94101251e+00    1.67784674e+03
 7.69540432e+02   9.96000000e+00    1.94097664e+00    1.67784674e+03
 7.70337870e+02   9.96000000e+00    1.94094087e+00    1.67784674e+03
 7.71135308e+02   9.96000000e+00    1.94090512e+00    1.67784674e+03
 7.71932746e+02   9.96000000e+00    1.94086956e+00    1.67784674e+03
 7.72730184e+02   9.95500000e+00    1.94083403e+00    1.67784674e+03
 7.73527622e+02   9.95500000e+00    1.94079856e+00    1.67784674e+03
 7.74325060e+02   9.95500000e+00    1.94076316e+00    1.67784674e+03
 7.75122498e+02   9.95500000e+00    1.94072785e+00    1.67784674e+03
 7.75919936e+02   9.95500000e+00    1.94069270e+00    1.67784674e+03
 7.76717374e+02   9.95000000e+00    1.94065756e+00    1.67784674e+03
 7.77514812e+02   9.95000000e+00    1.94062252e+00    1.67784674e+03
 7.78312250e+02   9.95000000e+00    1.94058753e+00    1.67784674e+03
 7.79109688e+02   9.95000000e+00    1.94055272e+00    1.67784674e+03
 7.79907126e+02   9.94500000e+00    1.94051796e+00    1.67784674e+03
 7.80704564e+02   9.94500000e+00    1.94048327e+00    1.67784674e+03
 7.81502002e+02   9.94500000e+00    1.94044866e+00    1.67784674e+03
 7.82299440e+02   9.94500000e+00    1.94041415e+00    1.67784674e+03
 7.83096878e+02   9.94000000e+00    1.94037982e+00    1.67784674e+03
 7.83894315e+02   9.94000000e+00    1.94034549e+00    1.67784674e+03
 7.84691753e+02   9.94000000e+00    1.94031128e+00    1.67784674e+03
 7.85489191e+02   9.94000000e+00    1.94027714e+00    1.67784674e+03
 7.86286629e+02   9.93500000e+00    1.94024317e+00    1.67784674e+03
 7.87084067e+02   9.93500000e+00    1.94020928e+00    1.67784674e+03
 7.87881505e+02   9.93500000e+00    1.94017546e+00    1.67784674e+03
 7.88678943e+02   9.93500000e+00    1.94014173e+00    1.67784674e+03
 7.89476381e+02   9.93000000e+00    1.94010811e+00    1.67784674e+03
 7.90273819e+02   9.93000000e+00    1.94007468e+00    1.67784674e+03
 7.91071257e+02   9.93000000e+00    1.94004126e+00    1.67784674e+03
 7.91868695e+02   9.93000000e+00    1.94000797e+00    1.67784674e+03
 7.92666133e+02   9.92500000e+00    1.93997473e+00    1.67784674e+03
 7.93463571e+02   9.92500000e+00    1.93994170e+00    1.67784674e+03
 7.94261009e+02   9.92500000e+00    1.93990875e+00    1.67784674e+03
 7.95058447e+02   9.92500000e+00    1.93987588e+00    1.67784674e+03
 7.95855885e+02   9.92000000e+00    1.93984311e+00    1.67784674e+03
 7.96653323e+02   9.92000000e+00    1.93981044e+00    1.67784674e+03
 7.97450761e+02   9.92000000e+00    1.93977798e+00    1.67784674e+03
 7.98248199e+02   9.92000000e+00    1.93974555e+00    1.67784674e+03
 7.99045637e+02   9.91500000e+00    1.93971324e+00    1.67784674e+03
 7.99843074e+02   9.91500000e+00    1.93968101e+00    1.67784674e+03
 8.00640512e+02   9.91500000e+00    1.93964895e+00    1.67784674e+03
 8.01437950e+02   9.91500000e+00    1.93961703e+00    1.67784674e+03
 8.02235388e+02   9.91000000e+00    1.93958516e+00    1.67784674e+03
 8.03032826e+02   9.91000000e+00    1.93955342e+00    1.67784674e+03
 8.03830264e+02   9.91000000e+00    1.93952176e+00    1.67784674e+03
 8.04627702e+02   9.91000000e+00    1.93949034e+00    1.67784674e+03
 8.05425140e+02   9.90500000e+00    1.93945895e+00    1.67784674e+03
 8.06222578e+02   9.90500000e+00    1.93942768e+00    1.67784674e+03
 8.07020016e+02   9.90500000e+00    1.93939651e+00    1.67784674e+03
 8.07817454e+02   9.90500000e+00    1.93936549e+00    1.67784674e+03
 8.08614892e+02   9.90000000e+00    1.93933465e+00    1.67784674e+03
 8.09412330e+02   9.90000000e+00    1.93930384e+00    1.67784674e+03
 8.10209768e+02   9.90000000e+00    1.93927319e+00    1.67784674e+03
 8.11007206e+02   9.90000000e+00    1.93924261e+00    1.67784674e+03
 8.11804644e+02   9.89500000e+00    1.93921224e+00    1.67784674e+03
 8.12602082e+02   9.89500000e+00    1.93918197e+00    1.67784674e+03
 8.13399520e+02   9.89500000e+00    1.93915179e+00    1.67784674e+03
 8.14196958e+02   9.89500000e+00    1.93912173e+00    1.67784674e+03
 8.14994396e+02   9.89000000e+00    1.93909179e+00    1.67784674e+03
 8.15791833e+02   9.89000000e+00    1.93906207e+00    1.67784674e+03
 8.16589271e+02   9.89000000e+00    1.93903239e+00    1.67784674e+03
 8.17386709e+02   9.89000000e+00    1.93900285e+00    1.67784674e+03
 8.18184147e+02   9.88500000e+00    1.93897340e+00    1.67784674e+03
 8.18981585e+02   9.88500000e+00    1.93894414e+00    1.67784674e+03
 8.19779023e+02   9.88500000e+00    1.93891502e+00    1.67784674e+03
 8.20576461e+02   9.88500000e+00    1.93888598e+00    1.67784674e+03
 8.21373899e+02   9.88500000e+00    1.93885706e+00    1.67784674e+03
 8.22171337e+02   9.88000000e+00    1.93882826e+00    1.67784674e+03
 8.22968775e+02   9.88000000e+00    1.93879969e+00    1.67784674e+03
 8.23766213e+02   9.88000000e+00    1.93877117e+00    1.67784674e+03
 8.24563651e+02   9.88000000e+00    1.93874278e+00    1.67784674e+03
 8.25361089e+02   9.87500000e+00    1.93871451e+00    1.67784674e+03
 8.26158527e+02   9.87500000e+00    1.93868639e+00    1.67784674e+03
 8.26955965e+02   9.87500000e+00    1.93865846e+00    1.67784674e+03
 8.27753403e+02   9.87500000e+00    1.93863058e+00    1.67784674e+03
 8.28550841e+02   9.87000000e+00    1.93860286e+00    1.67784674e+03
 8.29348279e+02   9.87000000e+00    1.93857523e+00    1.67784674e+03
 8.30145717e+02   9.87000000e+00    1.93854781e+00    1.67784674e+03
 8.30943155e+02   9.87000000e+00    1.93852051e+00    1.67784674e+03
 8.31740592e+02   9.86500000e+00    1.93849331e+00    1.67784674e+03
 8.32538030e+02   9.86500000e+00    1.93846624e+00    1.67784674e+03
 8.33335468e+02   9.86500000e+00    1.93843929e+00    1.67784674e+03
 8.34132906e+02   9.86500000e+00    1.93841256e+00    1.67784674e+03
 8.34930344e+02   9.86000000e+00    1.93838590e+00    1.67784674e+03
 8.35727782e+02   9.86000000e+00    1.93835938e+00    1.67784674e+03
 8.36525220e+02   9.86000000e+00    1.93833297e+00    1.67784674e+03
 8.37322658e+02   9.86000000e+00    1.93830672e+00    1.67784674e+03
 8.38120096e+02   9.85500000e+00    1.93828067e+00    1.67784674e+03
 8.38917534e+02   9.85500000e+00    1.93825467e+00    1.67784674e+03
 8.39714972e+02   9.85500000e+00    1.93822884e+00    1.67784674e+03
 8.40512410e+02   9.85500000e+00    1.93820310e+00    1.67784674e+03
 8.41309848e+02   9.85000000e+00    1.93817757e+00    1.67784674e+03
 8.42107286e+02   9.85000000e+00    1.93815218e+00    1.67784674e+03
 8.42904724e+02   9.85000000e+00    1.93812686e+00    1.67784674e+03
 8.43702162e+02   9.85000000e+00    1.93810170e+00    1.67784674e+03
 8.44499600e+02   9.85000000e+00    1.93807666e+00    1.67784674e+03
 8.45297038e+02   9.84500000e+00    1.93805185e+00    1.67784674e+03
 8.46094476e+02   9.84500000e+00    1.93802711e+00    1.67784674e+03
 8.46891914e+02   9.84500000e+00    1.93800250e+00    1.67784674e+03
 8.47689351e+02   9.84500000e+00    1.93797802e+00    1.67784674e+03
 8.48486789e+02   9.84000000e+00    1.93795368e+00    1.67784674e+03
 8.49284227e+02   9.84000000e+00    1.93792956e+00    1.67784674e+03
 8.50081665e+02   9.84000000e+00    1.93790549e+00    1.67784674e+03
 8.50879103e+02   9.84000000e+00    1.93788160e+00    1.67784674e+03
 8.51676541e+02   9.83500000e+00    1.93785780e+00    1.67784674e+03
 8.52473979e+02   9.83500000e+00    1.93783419e+00    1.67784674e+03
 8.53271417e+02   9.83500000e+00    1.93781076e+00    1.67784674e+03
 8.54068855e+02   9.83500000e+00    1.93778739e+00    1.67784674e+03
 8.54866293e+02   9.83000000e+00    1.93776419e+00    1.67784674e+03
 8.55663731e+02   9.83000000e+00    1.93774108e+00    1.67784674e+03
 8.56461169e+02   9.83000000e+00    1.93771820e+00    1.67784674e+03
 8.57258607e+02   9.83000000e+00    1.93769544e+00    1.67784674e+03
 8.58056045e+02   9.83000000e+00    1.93767277e+00    1.67784674e+03
 8.58853483e+02   9.82500000e+00    1.93765026e+00    1.67784674e+03
 8.59650921e+02   9.82500000e+00    1.93762786e+00    1.67784674e+03
 8.60448359e+02   9.82500000e+00    1.93760571e+00    1.67784674e+03
 8.61245797e+02   9.82500000e+00    1.93758364e+00    1.67784674e+03
 8.62043235e+02   9.82000000e+00    1.93756169e+00    1.67784674e+03
 8.62840673e+02   9.82000000e+00    1.93753988e+00    1.67784674e+03
 8.63638110e+02   9.82000000e+00    1.93751820e+00    1.67784674e+03
 8.64435548e+02   9.82000000e+00    1.93749676e+00    1.67784674e+03
 8.65232986e+02   9.81500000e+00    1.93747538e+00    1.67784674e+03
 8.66030424e+02   9.81500000e+00    1.93745414e+00    1.67784674e+03
 8.66827862e+02   9.81500000e+00    1.93743303e+00    1.67784674e+03
 8.67625300e+02   9.81500000e+00    1.93741207e+00    1.67784674e+03
 8.68422738e+02   9.81000000e+00    1.93739133e+00    1.67784674e+03
 8.69220176e+02   9.81000000e+00    1.93737065e+00    1.67784674e+03
 8.70017614e+02   9.81000000e+00    1.93735013e+00    1.67784674e+03
 8.70815052e+02   9.81000000e+00    1.93732971e+00    1.67784674e+03
 8.71612490e+02   9.81000000e+00    1.93730949e+00    1.67784674e+03
 8.72409928e+02   9.80500000e+00    1.93728945e+00    1.67784674e+03
 8.73207366e+02   9.80500000e+00    1.93726947e+00    1.67784674e+03
 8.74004804e+02   9.80500000e+00    1.93724966e+00    1.67784674e+03
 8.74802242e+02   9.80500000e+00    1.93722996e+00    1.67784674e+03
 8.75599680e+02   9.80000000e+00    1.93721047e+00    1.67784674e+03
 8.76397118e+02   9.80000000e+00    1.93719112e+00    1.67784674e+03
 8.77194556e+02   9.80000000e+00    1.93717185e+00    1.67784674e+03
 8.77991994e+02   9.80000000e+00    1.93715276e+00    1.67784674e+03
 8.78789432e+02   9.79500000e+00    1.93713376e+00    1.67784674e+03
 8.79586869e+02   9.79500000e+00    1.93711500e+00    1.67784674e+03
 8.80384307e+02   9.79500000e+00    1.93709634e+00    1.67784674e+03
 8.81181745e+02   9.79500000e+00    1.93707779e+00    1.67784674e+03
 8.81979183e+02   9.79500000e+00    1.93705940e+00    1.67784674e+03
 8.82776621e+02   9.79000000e+00    1.93704112e+00    1.67784674e+03
 8.83574059e+02   9.79000000e+00    1.93702307e+00    1.67784674e+03
 8.84371497e+02   9.79000000e+00    1.93700511e+00    1.67784674e+03
 8.85168935e+02   9.79000000e+00    1.93698728e+00    1.67784674e+03
 8.85966373e+02   9.78500000e+00    1.93696959e+00    1.67784674e+03
 8.86763811e+02   9.78500000e+00    1.93695203e+00    1.67784674e+03
 8.87561249e+02   9.78500000e+00    1.93693471e+00    1.67784674e+03
 8.88358687e+02   9.78500000e+00    1.93691746e+00    1.67784674e+03
 8.89156125e+02   9.78000000e+00    1.93690035e+00    1.67784674e+03
 8.89953563e+02   9.78000000e+00    1.93688337e+00    1.67784674e+03
 8.90751001e+02   9.78000000e+00    1.93686652e+00    1.67784674e+03
 8.91548439e+02   9.78000000e+00    1.93684991e+00    1.67784674e+03
 8.92345877e+02   9.78000000e+00    1.93683336e+00    1.67784674e+03
