Stellar Sequence
Central Pressure Range = 4.0 to 1500.0 MeVfm^3
Number of Stars = 1250
h = 5 meters
r0 = 10.0 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 8.90341073e+02   1.01600000e+01    2.07854160e+00    1.62024049e+03
 8.91538831e+02   1.01600000e+01    2.07851469e+00    1.62143039e+03
 8.92736589e+02   1.01550000e+01    2.07848745e+00    1.62261985e+03
 8.93934347e+02   1.01550000e+01    2.07845990e+00    1.62380888e+03
 8.95132106e+02   1.01550000e+01    2.07843204e+00    1.62499748e+03
 8.96329864e+02   1.01550000e+01    2.07840388e+00    1.62618565e+03
 8.97527622e+02   1.01500000e+01    2.07837539e+00    1.62737339e+03
 8.98725380e+02   1.01500000e+01    2.07834662e+00    1.62856071e+03
 8.99923139e+02   1.01500000e+01    2.07831753e+00    1.62974761e+03
 9.01120897e+02   1.01450000e+01    2.07828811e+00    1.63093410e+03
 9.02318655e+02   1.01450000e+01    2.07825843e+00    1.63212016e+03
 9.03516413e+02   1.01450000e+01    2.07822843e+00    1.63330582e+03
 9.04714171e+02   1.01450000e+01    2.07819815e+00    1.63449106e+03
 9.05911930e+02   1.01400000e+01    2.07816754e+00    1.63567589e+03
 9.07109688e+02   1.01400000e+01    2.07813667e+00    1.63686032e+03
 9.08307446e+02   1.01400000e+01    2.07810547e+00    1.63804434e+03
 9.09505204e+02   1.01350000e+01    2.07807399e+00    1.63922797e+03
 9.10702962e+02   1.01350000e+01    2.07804222e+00    1.64041120e+03
 9.11900721e+02   1.01350000e+01    2.07801015e+00    1.64159403e+03
 9.13098479e+02   1.01300000e+01    2.07797781e+00    1.64277647e+03
 9.14296237e+02   1.01300000e+01    2.07794516e+00    1.64395851e+03
 9.15493995e+02   1.01300000e+01    2.07791225e+00    1.64514017e+03
 9.16691753e+02   1.01250000e+01    2.07787904e+00    1.64632145e+03
 9.17889512e+02   1.01250000e+01    2.07784556e+00    1.64750234e+03
 9.19087270e+02   1.01250000e+01    2.07781177e+00    1.64868285e+03
 9.20285028e+02   1.01250000e+01    2.07777773e+00    1.64986299e+03
 9.21482786e+02   1.01200000e+01    2.07774340e+00    1.65104274e+03
 9.22680544e+02   1.01200000e+01    2.07770877e+00    1.65222213e+03
 9.23878303e+02   1.01200000e+01    2.07767389e+00    1.65340115e+03
 9.25076061e+02   1.01150000e+01    2.07763872e+00    1.65457980e+03
 9.26273819e+02   1.01150000e+01    2.07760330e+00    1.65575808e+03
 9.27471577e+02   1.01150000e+01    2.07756758e+00    1.65693600e+03
 9.28669335e+02   1.01150000e+01    2.07753161e+00    1.65811356e+03
 9.29867094e+02   1.01100000e+01    2.07749536e+00    1.65929076e+03
 9.31064852e+02   1.01100000e+01    2.07745886e+00    1.66046761e+03
 9.32262610e+02   1.01100000e+01    2.07742206e+00    1.66164411e+03
 9.33460368e+02   1.01100000e+01    2.07738503e+00    1.66282026e+03
 9.34658127e+02   1.01050000e+01    2.07734771e+00    1.66399605e+03
 9.35855885e+02   1.01050000e+01    2.07731014e+00    1.66517151e+03
 9.37053643e+02   1.01050000e+01    2.07727230e+00    1.66634662e+03
 9.38251401e+02   1.01000000e+01    2.07723420e+00    1.66752139e+03
 9.39449159e+02   1.01000000e+01    2.07719585e+00    1.66869583e+03
 9.40646918e+02   1.01000000e+01    2.07715722e+00    1.66986993e+03
 9.41844676e+02   1.01000000e+01    2.07711836e+00    1.67104370e+03
 9.43042434e+02   1.00950000e+01    2.07707923e+00    1.67221714e+03
 9.44240192e+02   1.00950000e+01    2.07703987e+00    1.67339025e+03
 9.45437950e+02   1.00950000e+01    2.07700022e+00    1.67456304e+03
 9.46635709e+02   1.00900000e+01    2.07696035e+00    1.67573550e+03
 9.47833467e+02   1.00900000e+01    2.07692021e+00    1.67690765e+03
 9.49031225e+02   1.00900000e+01    2.07687984e+00    1.67807948e+03
 9.50228983e+02   1.00850000e+01    2.07683919e+00    1.67925099e+03
 9.51426741e+02   1.00900000e+01    2.07679833e+00    1.68042220e+03
 9.52624500e+02   1.00850000e+01    2.07675721e+00    1.68159309e+03
 9.53822258e+02   1.00850000e+01    2.07671584e+00    1.68276368e+03
 9.55020016e+02   1.00800000e+01    2.07667422e+00    1.68393396e+03
 9.56217774e+02   1.00800000e+01    2.07663238e+00    1.68510394e+03
 9.57415532e+02   1.00800000e+01    2.07659029e+00    1.68627363e+03
 9.58613291e+02   1.00750000e+01    2.07654794e+00    1.68744301e+03
 9.59811049e+02   1.00750000e+01    2.07650539e+00    1.68861211e+03
 9.61008807e+02   1.00750000e+01    2.07646257e+00    1.68978091e+03
 9.62206565e+02   1.00750000e+01    2.07641954e+00    1.69094942e+03
 9.63404323e+02   1.00700000e+01    2.07637626e+00    1.69211764e+03
 9.64602082e+02   1.00700000e+01    2.07633275e+00    1.69328558e+03
 9.65799840e+02   1.00700000e+01    2.07628901e+00    1.69445324e+03
 9.66997598e+02   1.00700000e+01    2.07624505e+00    1.69562063e+03
 9.68195356e+02   1.00650000e+01    2.07620083e+00    1.69678773e+03
 9.69393114e+02   1.00650000e+01    2.07615640e+00    1.69795456e+03
 9.70590873e+02   1.00650000e+01    2.07611174e+00    1.69912112e+03
 9.71788631e+02   1.00650000e+01    2.07606686e+00    1.70028741e+03
 9.72986389e+02   1.00600000e+01    2.07602173e+00    1.70145344e+03
 9.74184147e+02   1.00600000e+01    2.07597641e+00    1.70261920e+03
 9.75381906e+02   1.00600000e+01    2.07593084e+00    1.70378470e+03
 9.76579664e+02   1.00600000e+01    2.07588506e+00    1.70494994e+03
 9.77777422e+02   1.00550000e+01    2.07583904e+00    1.70611493e+03
 9.78975180e+02   1.00550000e+01    2.07579283e+00    1.70727966e+03
 9.80172938e+02   1.00550000e+01    2.07574638e+00    1.70844414e+03
 9.81370697e+02   1.00550000e+01    2.07569972e+00    1.70960838e+03
 9.82568455e+02   1.00500000e+01    2.07565283e+00    1.71077237e+03
 9.83766213e+02   1.00500000e+01    2.07560574e+00    1.71193611e+03
 9.84963971e+02   1.00500000e+01    2.07555843e+00    1.71309961e+03
 9.86161729e+02   1.00450000e+01    2.07551090e+00    1.71426288e+03
 9.87359488e+02   1.00450000e+01    2.07546316e+00    1.71542591e+03
 9.88557246e+02   1.00450000e+01    2.07541521e+00    1.71658871e+03
 9.89755004e+02   1.00450000e+01    2.07536705e+00    1.71775127e+03
 9.90952762e+02   1.00400000e+01    2.07531867e+00    1.71891361e+03
 9.92150520e+02   1.00400000e+01    2.07527009e+00    1.72007572e+03
 9.93348279e+02   1.00400000e+01    2.07522131e+00    1.72123761e+03
 9.94546037e+02   1.00400000e+01    2.07517232e+00    1.72239928e+03
 9.95743795e+02   1.00350000e+01    2.07512310e+00    1.72356073e+03
 9.96941553e+02   1.00350000e+01    2.07507370e+00    1.72472197e+03
 9.98139311e+02   1.00350000e+01    2.07502409e+00    1.72588299e+03
 9.99337070e+02   1.00350000e+01    2.07497428e+00    1.72704380e+03
 1.00053483e+03   1.00300000e+01    2.07492425e+00    1.72820441e+03
 1.00173259e+03   1.00300000e+01    2.07487405e+00    1.72936481e+03
 1.00293034e+03   1.00300000e+01    2.07482363e+00    1.73052500e+03
 1.00412810e+03   1.00300000e+01    2.07477302e+00    1.73168500e+03
 1.00532586e+03   1.00250000e+01    2.07472219e+00    1.73284480e+03
 1.00652362e+03   1.00250000e+01    2.07467119e+00    1.73400440e+03
 1.00772138e+03   1.00250000e+01    2.07461998e+00    1.73516381e+03
 1.00891914e+03   1.00200000e+01    2.07456859e+00    1.73632303e+03
 1.01011689e+03   1.00200000e+01    2.07451697e+00    1.73748207e+03
 1.01131465e+03   1.00200000e+01    2.07446520e+00    1.73864092e+03
 1.01251241e+03   1.00200000e+01    2.07441321e+00    1.73979958e+03
 1.01371017e+03   1.00150000e+01    2.07436104e+00    1.74095807e+03
 1.01490793e+03   1.00150000e+01    2.07430866e+00    1.74211638e+03
 1.01610568e+03   1.00150000e+01    2.07425612e+00    1.74327451e+03
 1.01730344e+03   1.00150000e+01    2.07420337e+00    1.74443247e+03
 1.01850120e+03   1.00100000e+01    2.07415045e+00    1.74559027e+03
 1.01969896e+03   1.00100000e+01    2.07409731e+00    1.74674789e+03
 1.02089672e+03   1.00100000e+01    2.07404402e+00    1.74790535e+03
 1.02209448e+03   1.00100000e+01    2.07399053e+00    1.74906265e+03
 1.02329223e+03   1.00050000e+01    2.07393686e+00    1.75021979e+03
 1.02448999e+03   1.00050000e+01    2.07388299e+00    1.75137677e+03
 1.02568775e+03   1.00050000e+01    2.07382895e+00    1.75253360e+03
 1.02688551e+03   1.00050000e+01    2.07377473e+00    1.75369027e+03
 1.02808327e+03   1.00000000e+01    2.07372033e+00    1.75484680e+03
 1.02928102e+03   1.00000000e+01    2.07366575e+00    1.75600318e+03
 1.03047878e+03   1.00000000e+01    2.07361098e+00    1.75715941e+03
 1.03167654e+03   1.00000000e+01    2.07355605e+00    1.75831550e+03
 1.03287430e+03   9.99500000e+00    2.07350092e+00    1.75947146e+03
 1.03407206e+03   9.99500000e+00    2.07344562e+00    1.76062727e+03
 1.03526982e+03   9.99500000e+00    2.07339014e+00    1.76178296e+03
 1.03646757e+03   9.99500000e+00    2.07333451e+00    1.76293851e+03
 1.03766533e+03   9.99000000e+00    2.07327868e+00    1.76409393e+03
 1.03886309e+03   9.99000000e+00    2.07322269e+00    1.76524922e+03
 1.04006085e+03   9.99000000e+00    2.07316651e+00    1.76640439e+03
 1.04125861e+03   9.99000000e+00    2.07311018e+00    1.76755944e+03
 1.04245637e+03   9.98500000e+00    2.07305366e+00    1.76871437e+03
 1.04365412e+03   9.98500000e+00    2.07299699e+00    1.76986919e+03
 1.04485188e+03   9.98500000e+00    2.07294013e+00    1.77102389e+03
 1.04604964e+03   9.98000000e+00    2.07288312e+00    1.77217847e+03
 1.04724740e+03   9.98000000e+00    2.07282592e+00    1.77333295e+03
 1.04844516e+03   9.98000000e+00    2.07276858e+00    1.77448733e+03
 1.04964291e+03   9.97500000e+00    2.07271105e+00    1.77564160e+03
 1.05084067e+03   9.97500000e+00    2.07265337e+00    1.77679577e+03
 1.05203843e+03   9.97500000e+00    2.07259551e+00    1.77794983e+03
 1.05323619e+03   9.97500000e+00    2.07253751e+00    1.77910381e+03
 1.05443395e+03   9.97000000e+00    2.07247932e+00    1.78025769e+03
 1.05563171e+03   9.97000000e+00    2.07242099e+00    1.78141148e+03
 1.05682946e+03   9.97000000e+00    2.07236249e+00    1.78256518e+03
 1.05802722e+03   9.97000000e+00    2.07230383e+00    1.78371879e+03
 1.05922498e+03   9.97000000e+00    2.07224500e+00    1.78487232e+03
 1.06042274e+03   9.96500000e+00    2.07218602e+00    1.78602577e+03
 1.06162050e+03   9.96500000e+00    2.07212689e+00    1.78717914e+03
 1.06281825e+03   9.96500000e+00    2.07206759e+00    1.78833244e+03
 1.06401601e+03   9.96500000e+00    2.07200814e+00    1.78948566e+03
 1.06521377e+03   9.96000000e+00    2.07194852e+00    1.79063881e+03
 1.06641153e+03   9.96000000e+00    2.07188876e+00    1.79179189e+03
 1.06760929e+03   9.96000000e+00    2.07182883e+00    1.79294491e+03
 1.06880705e+03   9.96000000e+00    2.07176877e+00    1.79409786e+03
 1.07000480e+03   9.95500000e+00    2.07170852e+00    1.79525076e+03
 1.07120256e+03   9.95500000e+00    2.07164815e+00    1.79640359e+03
 1.07240032e+03   9.95500000e+00    2.07158761e+00    1.79755637e+03
 1.07359808e+03   9.95500000e+00    2.07152693e+00    1.79870910e+03
 1.07479584e+03   9.95000000e+00    2.07146608e+00    1.79986177e+03
 1.07599359e+03   9.95000000e+00    2.07140510e+00    1.80101440e+03
 1.07719135e+03   9.95000000e+00    2.07134396e+00    1.80216698e+03
 1.07838911e+03   9.95000000e+00    2.07128268e+00    1.80331952e+03
 1.07958687e+03   9.94500000e+00    2.07122124e+00    1.80447202e+03
 1.08078463e+03   9.94500000e+00    2.07115967e+00    1.80562448e+03
 1.08198239e+03   9.94500000e+00    2.07109795e+00    1.80677691e+03
 1.08318014e+03   9.94500000e+00    2.07103607e+00    1.80792930e+03
 1.08437790e+03   9.94500000e+00    2.07097406e+00    1.80908166e+03
 1.08557566e+03   9.94000000e+00    2.07091189e+00    1.81023400e+03
 1.08677342e+03   9.94000000e+00    2.07084959e+00    1.81138631e+03
 1.08797118e+03   9.94000000e+00    2.07078714e+00    1.81253860e+03
 1.08916894e+03   9.94000000e+00    2.07072456e+00    1.81369086e+03
 1.09036669e+03   9.93500000e+00    2.07066181e+00    1.81484311e+03
 1.09156445e+03   9.93500000e+00    2.07059894e+00    1.81599535e+03
 1.09276221e+03   9.93500000e+00    2.07053592e+00    1.81714757e+03
 1.09395997e+03   9.93500000e+00    2.07047278e+00    1.81829978e+03
 1.09515773e+03   9.93000000e+00    2.07040947e+00    1.81945199e+03
 1.09635548e+03   9.93000000e+00    2.07034605e+00    1.82060419e+03
 1.09755324e+03   9.93000000e+00    2.07028249e+00    1.82166446e+03
 1.09875100e+03   9.93000000e+00    2.07021874e+00    1.82166446e+03
 1.09994876e+03   9.93000000e+00    2.07015485e+00    1.82166446e+03
 1.10114652e+03   9.92500000e+00    2.07009078e+00    1.82166446e+03
 1.10234428e+03   9.92500000e+00    2.07002660e+00    1.82166446e+03
 1.10354203e+03   9.92500000e+00    2.06996226e+00    1.82166446e+03
 1.10473979e+03   9.92500000e+00    2.06989783e+00    1.82166446e+03
 1.10593755e+03   9.92000000e+00    2.06983326e+00    1.82166446e+03
 1.10713531e+03   9.92000000e+00    2.06976860e+00    1.82166446e+03
 1.10833307e+03   9.92000000e+00    2.06970383e+00    1.82166446e+03
 1.10953082e+03   9.92000000e+00    2.06963898e+00    1.82166446e+03
 1.11072858e+03   9.91500000e+00    2.06957404e+00    1.82166446e+03
 1.11192634e+03   9.91500000e+00    2.06950900e+00    1.82166446e+03
 1.11312410e+03   9.91500000e+00    2.06944390e+00    1.82166446e+03
 1.11432186e+03   9.91500000e+00    2.06937871e+00    1.82166446e+03
 1.11551962e+03   9.91500000e+00    2.06931348e+00    1.82166446e+03
 1.11671737e+03   9.91000000e+00    2.06924815e+00    1.82166446e+03
 1.11791513e+03   9.91000000e+00    2.06918279e+00    1.82166446e+03
 1.11911289e+03   9.91000000e+00    2.06911736e+00    1.82166446e+03
 1.12031065e+03   9.90500000e+00    2.06905189e+00    1.82166446e+03
 1.12150841e+03   9.90500000e+00    2.06898635e+00    1.82166446e+03
 1.12270616e+03   9.90500000e+00    2.06892080e+00    1.82166446e+03
 1.12390392e+03   9.90500000e+00    2.06885520e+00    1.82166446e+03
 1.12510168e+03   9.90500000e+00    2.06878955e+00    1.82166446e+03
 1.12629944e+03   9.90000000e+00    2.06872388e+00    1.82166446e+03
 1.12749720e+03   9.90000000e+00    2.06865816e+00    1.82166446e+03
 1.12869496e+03   9.90000000e+00    2.06859244e+00    1.82166446e+03
 1.12989271e+03   9.89500000e+00    2.06852667e+00    1.82166446e+03
 1.13109047e+03   9.89500000e+00    2.06846090e+00    1.82166446e+03
 1.13228823e+03   9.89500000e+00    2.06839509e+00    1.82166446e+03
 1.13348599e+03   9.89500000e+00    2.06832929e+00    1.82166446e+03
 1.13468375e+03   9.89000000e+00    2.06826345e+00    1.82166446e+03
 1.13588151e+03   9.89000000e+00    2.06819763e+00    1.82166446e+03
 1.13707926e+03   9.89000000e+00    2.06813179e+00    1.82166446e+03
 1.13827702e+03   9.89000000e+00    2.06806594e+00    1.82166446e+03
 1.13947478e+03   9.89000000e+00    2.06800010e+00    1.82166446e+03
 1.14067254e+03   9.88500000e+00    2.06793424e+00    1.82166446e+03
 1.14187030e+03   9.88500000e+00    2.06786841e+00    1.82166446e+03
 1.14306805e+03   9.88500000e+00    2.06780255e+00    1.82166446e+03
 1.14426581e+03   9.88500000e+00    2.06773672e+00    1.82166446e+03
 1.14546357e+03   9.88000000e+00    2.06767089e+00    1.82166446e+03
 1.14666133e+03   9.88000000e+00    2.06760509e+00    1.82166446e+03
 1.14785909e+03   9.88000000e+00    2.06753927e+00    1.82166446e+03
 1.14905685e+03   9.88000000e+00    2.06747350e+00    1.82166446e+03
 1.15025460e+03   9.88000000e+00    2.06740774e+00    1.82166446e+03
 1.15145236e+03   9.87500000e+00    2.06734199e+00    1.82166446e+03
 1.15265012e+03   9.87500000e+00    2.06727626e+00    1.82166446e+03
 1.15384788e+03   9.87500000e+00    2.06721056e+00    1.82166446e+03
 1.15504564e+03   9.87500000e+00    2.06714488e+00    1.82166446e+03
 1.15624339e+03   9.87000000e+00    2.06707922e+00    1.82166446e+03
 1.15744115e+03   9.87000000e+00    2.06701361e+00    1.82166446e+03
 1.15863891e+03   9.87000000e+00    2.06694801e+00    1.82166446e+03
 1.15983667e+03   9.87000000e+00    2.06688246e+00    1.82166446e+03
 1.16103443e+03   9.86500000e+00    2.06681693e+00    1.82166446e+03
 1.16223219e+03   9.86500000e+00    2.06675145e+00    1.82166446e+03
 1.16342994e+03   9.86500000e+00    2.06668600e+00    1.82166446e+03
 1.16462770e+03   9.86500000e+00    2.06662058e+00    1.82166446e+03
 1.16582546e+03   9.86500000e+00    2.06655521e+00    1.82166446e+03
 1.16702322e+03   9.86000000e+00    2.06648987e+00    1.82166446e+03
 1.16822098e+03   9.86000000e+00    2.06642460e+00    1.82166446e+03
 1.16941873e+03   9.85500000e+00    2.06635933e+00    1.82166446e+03
 1.17061649e+03   9.86000000e+00    2.06629415e+00    1.82166446e+03
 1.17181425e+03   9.85500000e+00    2.06622899e+00    1.82166446e+03
 1.17301201e+03   9.85500000e+00    2.06616390e+00    1.82166446e+03
 1.17420977e+03   9.85500000e+00    2.06609885e+00    1.82166446e+03
 1.17540753e+03   9.85500000e+00    2.06603385e+00    1.82166446e+03
 1.17660528e+03   9.85500000e+00    2.06596892e+00    1.82166446e+03
 1.17780304e+03   9.85000000e+00    2.06590401e+00    1.82166446e+03
 1.17900080e+03   9.85000000e+00    2.06583919e+00    1.82166446e+03
 1.18019856e+03   9.84500000e+00    2.06577439e+00    1.82166446e+03
 1.18139632e+03   9.84500000e+00    2.06570968e+00    1.82166446e+03
 1.18259408e+03   9.84500000e+00    2.06564501e+00    1.82166446e+03
 1.18379183e+03   9.84500000e+00    2.06558041e+00    1.82166446e+03
 1.18498959e+03   9.84500000e+00    2.06551588e+00    1.82166446e+03
 1.18618735e+03   9.84500000e+00    2.06545140e+00    1.82166446e+03
 1.18738511e+03   9.84500000e+00    2.06538699e+00    1.82166446e+03
 1.18858287e+03   9.84000000e+00    2.06532263e+00    1.82166446e+03
 1.18978062e+03   9.84000000e+00    2.06525836e+00    1.82166446e+03
 1.19097838e+03   9.83500000e+00    2.06519412e+00    1.82166446e+03
 1.19217614e+03   9.83500000e+00    2.06512999e+00    1.82166446e+03
 1.19337390e+03   9.83500000e+00    2.06506590e+00    1.82166446e+03
 1.19457166e+03   9.83500000e+00    2.06500190e+00    1.82166446e+03
 1.19576942e+03   9.83500000e+00    2.06493796e+00    1.82166446e+03
 1.19696717e+03   9.83000000e+00    2.06487409e+00    1.82166446e+03
 1.19816493e+03   9.83000000e+00    2.06481030e+00    1.82166446e+03
 1.19936269e+03   9.83000000e+00    2.06474657e+00    1.82166446e+03
 1.20056045e+03   9.83000000e+00    2.06468293e+00    1.82166446e+03
 1.20175821e+03   9.82500000e+00    2.06461935e+00    1.82166446e+03
 1.20295596e+03   9.82500000e+00    2.06455586e+00    1.82166446e+03
 1.20415372e+03   9.82500000e+00    2.06449244e+00    1.82166446e+03
 1.20535148e+03   9.82500000e+00    2.06442911e+00    1.82166446e+03
 1.20654924e+03   9.82500000e+00    2.06436585e+00    1.82166446e+03
 1.20774700e+03   9.82000000e+00    2.06430267e+00    1.82166446e+03
 1.20894476e+03   9.82000000e+00    2.06423958e+00    1.82166446e+03
 1.21014251e+03   9.82000000e+00    2.06417655e+00    1.82166446e+03
 1.21134027e+03   9.82000000e+00    2.06411362e+00    1.82166446e+03
 1.21253803e+03   9.81500000e+00    2.06405076e+00    1.82166446e+03
 1.21373579e+03   9.81500000e+00    2.06398800e+00    1.82166446e+03
 1.21493355e+03   9.81500000e+00    2.06392532e+00    1.82166446e+03
 1.21613131e+03   9.81500000e+00    2.06386272e+00    1.82166446e+03
 1.21732906e+03   9.81500000e+00    2.06380021e+00    1.82166446e+03
 1.21852682e+03   9.81000000e+00    2.06373777e+00    1.82166446e+03
 1.21972458e+03   9.81000000e+00    2.06367544e+00    1.82166446e+03
 1.22092234e+03   9.81000000e+00    2.06361318e+00    1.82166446e+03
 1.22212010e+03   9.81000000e+00    2.06355103e+00    1.82166446e+03
 1.22331785e+03   9.80500000e+00    2.06348894e+00    1.82166446e+03
 1.22451561e+03   9.80500000e+00    2.06342697e+00    1.82166446e+03
 1.22571337e+03   9.80500000e+00    2.06336508e+00    1.82166446e+03
 1.22691113e+03   9.80500000e+00    2.06330327e+00    1.82166446e+03
 1.22810889e+03   9.80500000e+00    2.06324158e+00    1.82166446e+03
 1.22930665e+03   9.80000000e+00    2.06317994e+00    1.82166446e+03
 1.23050440e+03   9.80000000e+00    2.06311843e+00    1.82166446e+03
 1.23170216e+03   9.80000000e+00    2.06305699e+00    1.82166446e+03
 1.23289992e+03   9.80000000e+00    2.06299566e+00    1.82166446e+03
 1.23409768e+03   9.79500000e+00    2.06293442e+00    1.82166446e+03
 1.23529544e+03   9.79500000e+00    2.06287327e+00    1.82166446e+03
 1.23649319e+03   9.79500000e+00    2.06281223e+00    1.82166446e+03
 1.23769095e+03   9.79500000e+00    2.06275126e+00    1.82166446e+03
 1.23888871e+03   9.79500000e+00    2.06269041e+00    1.82166446e+03
 1.24008647e+03   9.79000000e+00    2.06262964e+00    1.82166446e+03
 1.24128423e+03   9.79000000e+00    2.06256899e+00    1.82166446e+03
 1.24248199e+03   9.79000000e+00    2.06250842e+00    1.82166446e+03
 1.24367974e+03   9.79000000e+00    2.06244796e+00    1.82166446e+03
 1.24487750e+03   9.78500000e+00    2.06238760e+00    1.82166446e+03
 1.24607526e+03   9.78500000e+00    2.06232732e+00    1.82166446e+03
 1.24727302e+03   9.78500000e+00    2.06226717e+00    1.82166446e+03
 1.24847078e+03   9.78500000e+00    2.06220709e+00    1.82166446e+03
 1.24966853e+03   9.78500000e+00    2.06214714e+00    1.82166446e+03
 1.25086629e+03   9.78000000e+00    2.06208726e+00    1.82166446e+03
 1.25206405e+03   9.78000000e+00    2.06202752e+00    1.82166446e+03
 1.25326181e+03   9.78000000e+00    2.06196786e+00    1.82166446e+03
 1.25445957e+03   9.77500000e+00    2.06190830e+00    1.82166446e+03
 1.25565733e+03   9.78000000e+00    2.06184886e+00    1.82166446e+03
 1.25685508e+03   9.77500000e+00    2.06178949e+00    1.82166446e+03
 1.25805284e+03   9.77500000e+00    2.06173027e+00    1.82166446e+03
 1.25925060e+03   9.77500000e+00    2.06167112e+00    1.82166446e+03
 1.26044836e+03   9.77000000e+00    2.06161209e+00    1.82166446e+03
 1.26164612e+03   9.77000000e+00    2.06155316e+00    1.82166446e+03
 1.26284388e+03   9.77000000e+00    2.06149433e+00    1.82166446e+03
 1.26404163e+03   9.77000000e+00    2.06143562e+00    1.82166446e+03
 1.26523939e+03   9.76500000e+00    2.06137700e+00    1.82166446e+03
 1.26643715e+03   9.76500000e+00    2.06131851e+00    1.82166446e+03
 1.26763491e+03   9.76500000e+00    2.06126009e+00    1.82166446e+03
 1.26883267e+03   9.76500000e+00    2.06120181e+00    1.82166446e+03
 1.27003042e+03   9.76500000e+00    2.06114363e+00    1.82166446e+03
 1.27122818e+03   9.76000000e+00    2.06108555e+00    1.82166446e+03
 1.27242594e+03   9.76000000e+00    2.06102759e+00    1.82166446e+03
 1.27362370e+03   9.76000000e+00    2.06096972e+00    1.82166446e+03
 1.27482146e+03   9.76000000e+00    2.06091198e+00    1.82166446e+03
 1.27601922e+03   9.76000000e+00    2.06085434e+00    1.82166446e+03
 1.27721697e+03   9.75500000e+00    2.06079680e+00    1.82166446e+03
 1.27841473e+03   9.75500000e+00    2.06073939e+00    1.82166446e+03
 1.27961249e+03   9.75500000e+00    2.06068206e+00    1.82166446e+03
 1.28081025e+03   9.75500000e+00    2.06062487e+00    1.82166446e+03
 1.28200801e+03   9.75000000e+00    2.06056777e+00    1.82166446e+03
 1.28320576e+03   9.75000000e+00    2.06051079e+00    1.82166446e+03
 1.28440352e+03   9.75000000e+00    2.06045392e+00    1.82166446e+03
 1.28560128e+03   9.75000000e+00    2.06039715e+00    1.82166446e+03
 1.28679904e+03   9.75000000e+00    2.06034051e+00    1.82166446e+03
 1.28799680e+03   9.74500000e+00    2.06028397e+00    1.82166446e+03
 1.28919456e+03   9.74500000e+00    2.06022755e+00    1.82166446e+03
 1.29039231e+03   9.74500000e+00    2.06017122e+00    1.82166446e+03
 1.29159007e+03   9.74500000e+00    2.06011503e+00    1.82166446e+03
 1.29278783e+03   9.74500000e+00    2.06005895e+00    1.82166446e+03
 1.29398559e+03   9.74000000e+00    2.06000297e+00    1.82166446e+03
 1.29518335e+03   9.74000000e+00    2.05994711e+00    1.82166446e+03
 1.29638110e+03   9.74000000e+00    2.05989134e+00    1.82166446e+03
 1.29757886e+03   9.74000000e+00    2.05983572e+00    1.82166446e+03
 1.29877662e+03   9.74000000e+00    2.05978020e+00    1.82166446e+03
 1.29997438e+03   9.73500000e+00    2.05972478e+00    1.82166446e+03
 1.30117214e+03   9.73500000e+00    2.05966950e+00    1.82166446e+03
 1.30236990e+03   9.73000000e+00    2.05961430e+00    1.82166446e+03
 1.30356765e+03   9.73500000e+00    2.05955924e+00    1.82166446e+03
 1.30476541e+03   9.73000000e+00    2.05950428e+00    1.82166446e+03
 1.30596317e+03   9.73000000e+00    2.05944944e+00    1.82166446e+03
 1.30716093e+03   9.73000000e+00    2.05939472e+00    1.82166446e+03
 1.30835869e+03   9.73000000e+00    2.05934010e+00    1.82166446e+03
 1.30955645e+03   9.73000000e+00    2.05928561e+00    1.82166446e+03
 1.31075420e+03   9.72500000e+00    2.05923122e+00    1.82166446e+03
 1.31195196e+03   9.72500000e+00    2.05917697e+00    1.82166446e+03
 1.31314972e+03   9.72500000e+00    2.05912281e+00    1.82166446e+03
 1.31434748e+03   9.72000000e+00    2.05906877e+00    1.82166446e+03
 1.31554524e+03   9.72000000e+00    2.05901486e+00    1.82166446e+03
 1.31674299e+03   9.72000000e+00    2.05896105e+00    1.82166446e+03
 1.31794075e+03   9.72000000e+00    2.05890737e+00    1.82166446e+03
 1.31913851e+03   9.72000000e+00    2.05885379e+00    1.82166446e+03
 1.32033627e+03   9.71500000e+00    2.05880033e+00    1.82166446e+03
 1.32153403e+03   9.71500000e+00    2.05874700e+00    1.82166446e+03
 1.32273179e+03   9.71500000e+00    2.05869377e+00    1.82166446e+03
 1.32392954e+03   9.71500000e+00    2.05864067e+00    1.82166446e+03
 1.32512730e+03   9.71000000e+00    2.05858765e+00    1.82166446e+03
 1.32632506e+03   9.71000000e+00    2.05853479e+00    1.82166446e+03
 1.32752282e+03   9.71000000e+00    2.05848204e+00    1.82166446e+03
 1.32872058e+03   9.71000000e+00    2.05842939e+00    1.82166446e+03
 1.32991833e+03   9.71000000e+00    2.05837687e+00    1.82166446e+03
 1.33111609e+03   9.70500000e+00    2.05832445e+00    1.82166446e+03
 1.33231385e+03   9.70500000e+00    2.05827215e+00    1.82166446e+03
 1.33351161e+03   9.70500000e+00    2.05821999e+00    1.82166446e+03
 1.33470937e+03   9.70500000e+00    2.05816793e+00    1.82166446e+03
 1.33590713e+03   9.70500000e+00    2.05811599e+00    1.82166446e+03
 1.33710488e+03   9.70000000e+00    2.05806415e+00    1.82166446e+03
 1.33830264e+03   9.70000000e+00    2.05801245e+00    1.82166446e+03
