           R_km         P_MeV/fm3         M_M_solar   Energy Density (ε)
 5.65500000e+00    6.21087501e+01    3.07627088e-01    7.42048268e+17
 5.66000000e+00    6.20516114e+01    3.08377431e-01    7.41767593e+17
 5.66500000e+00    6.19944548e+01    3.09128817e-01    7.41486884e+17
 5.67000000e+00    6.19372806e+01    3.09881245e-01    7.41205854e+17
 5.67500000e+00    6.18800887e+01    3.10634715e-01    7.40924620e+17
 5.68000000e+00    6.18228792e+01    3.11389228e-01    7.40643303e+17
 5.68500000e+00    6.17656523e+01    3.12144784e-01    7.40361739e+17
 5.69000000e+00    6.17084079e+01    3.12901381e-01    7.40079962e+17
 5.69500000e+00    6.16511462e+01    3.13659021e-01    7.39798008e+17
 5.70000000e+00    6.15938673e+01    3.14417703e-01    7.39515755e+17
 5.70500000e+00    6.15365711e+01    3.15177427e-01    7.39233513e+17
 5.71000000e+00    6.14792579e+01    3.15938194e-01    7.38950873e+17
 5.71500000e+00    6.14219276e+01    3.16700002e-01    7.38668294e+17
 5.72000000e+00    6.13645804e+01    3.17462853e-01    7.38385388e+17
 5.72500000e+00    6.13072162e+01    3.18226745e-01    7.38102346e+17
 5.73000000e+00    6.12498353e+01    3.18991680e-01    7.37819019e+17
 5.73500000e+00    6.11924376e+01    3.19757656e-01    7.37535489e+17
 5.74000000e+00    6.11350233e+01    3.20524674e-01    7.37251840e+17
 5.74500000e+00    6.10775923e+01    3.21292734e-01    7.36967926e+17
 5.75000000e+00    6.10201449e+01    3.22061836e-01    7.36683976e+17
 5.75500000e+00    6.09626810e+01    3.22831979e-01    7.36399792e+17
 5.76000000e+00    6.09052008e+01    3.23603164e-01    7.36115386e+17
 5.76500000e+00    6.08477043e+01    3.24375390e-01    7.35830747e+17
 5.77000000e+00    6.07901916e+01    3.25148658e-01    7.35545906e+17
 5.77500000e+00    6.07326627e+01    3.25922967e-01    7.35260843e+17
 5.78000000e+00    6.06751178e+01    3.26698318e-01    7.34975846e+17
 5.78500000e+00    6.06175569e+01    3.27474709e-01    7.34690403e+17
 5.79000000e+00    6.05599801e+01    3.28252142e-01    7.34404896e+17
 5.79500000e+00    6.05023874e+01    3.29030616e-01    7.34119201e+17
 5.80000000e+00    6.04447790e+01    3.29810131e-01    7.33833252e+17
 5.80500000e+00    6.03871549e+01    3.30590686e-01    7.33547092e+17
 5.81000000e+00    6.03295152e+01    3.31372282e-01    7.33260911e+17
 5.81500000e+00    6.02718600e+01    3.32154920e-01    7.32974336e+17
 5.82000000e+00    6.02141893e+01    3.32938597e-01    7.32687839e+17
 5.82500000e+00    6.01565032e+01    3.33723316e-01    7.32400832e+17
 5.83000000e+00    6.00988019e+01    3.34509074e-01    7.32113864e+17
 5.83500000e+00    6.00410853e+01    3.35295873e-01    7.31826577e+17
 5.84000000e+00    5.99833535e+01    3.36083712e-01    7.31539389e+17
 5.84500000e+00    5.99256066e+01    3.36872592e-01    7.31251645e+17
 5.85000000e+00    5.98678448e+01    3.37662511e-01    7.30963986e+17
 5.85500000e+00    5.98100680e+01    3.38453470e-01    7.30675911e+17
 5.86000000e+00    5.97522763e+01    3.39245469e-01    7.30387883e+17
 5.86500000e+00    5.96944699e+01    3.40038508e-01    7.30099559e+17
 5.87000000e+00    5.96366488e+01    3.40832586e-01    7.29811056e+17
 5.87500000e+00    5.95788130e+01    3.41627704e-01    7.29522326e+17
 5.88000000e+00    5.95209627e+01    3.42423861e-01    7.29233463e+17
 5.88500000e+00    5.94630979e+01    3.43221057e-01    7.28944358e+17
 5.89000000e+00    5.94052187e+01    3.44019292e-01    7.28655227e+17
 5.89500000e+00    5.93473252e+01    3.44818566e-01    7.28365878e+17
 5.90000000e+00    5.92894174e+01    3.45618880e-01    7.28076093e+17
 5.90500000e+00    5.92314954e+01    3.46420231e-01    7.27786368e+17
 5.91000000e+00    5.91735593e+01    3.47222622e-01    7.27496472e+17
 5.91500000e+00    5.91156092e+01    3.48026050e-01    7.27206279e+17
 5.92000000e+00    5.90576452e+01    3.48830518e-01    7.26915959e+17
 5.92500000e+00    5.89996673e+01    3.49636023e-01    7.26625529e+17
 5.93000000e+00    5.89416755e+01    3.50442566e-01    7.26334674e+17
 5.93500000e+00    5.88836701e+01    3.51250147e-01    7.26043884e+17
 5.94000000e+00    5.88256510e+01    3.52058766e-01    7.25752792e+17
 5.94500000e+00    5.87676183e+01    3.52868423e-01    7.25461641e+17
 5.95000000e+00    5.87095721e+01    3.53679117e-01    7.25170192e+17
 5.95500000e+00    5.86515125e+01    3.54490848e-01    7.24878591e+17
 5.96000000e+00    5.85934396e+01    3.55303616e-01    7.24586913e+17
 5.96500000e+00    5.85353534e+01    3.56117422e-01    7.24294825e+17
 5.97000000e+00    5.84772539e+01    3.56932264e-01    7.24002748e+17
 5.97500000e+00    5.84191414e+01    3.57748143e-01    7.23710439e+17
 5.98000000e+00    5.83610158e+01    3.58565058e-01    7.23418027e+17
 5.98500000e+00    5.83028772e+01    3.59383010e-01    7.23125335e+17
 5.99000000e+00    5.82447258e+01    3.60201998e-01    7.22832443e+17
 5.99500000e+00    5.81865615e+01    3.61022022e-01    7.22539548e+17
 6.00000000e+00    5.81283844e+01    3.61843082e-01    7.22246183e+17
 6.00500000e+00    5.80701947e+01    3.62665177e-01    7.21952845e+17
 6.01000000e+00    5.80119924e+01    3.63488308e-01    7.21659295e+17
 6.01500000e+00    5.79537776e+01    3.64312474e-01    7.21365713e+17
 6.02000000e+00    5.78955503e+01    3.65137676e-01    7.21071667e+17
 6.02500000e+00    5.78373107e+01    3.65963912e-01    7.20777643e+17
 6.03000000e+00    5.77790588e+01    3.66791184e-01    7.20483367e+17
 6.03500000e+00    5.77207946e+01    3.67619489e-01    7.20188952e+17
 6.04000000e+00    5.76625183e+01    3.68448829e-01    7.19894204e+17
 6.04500000e+00    5.76042300e+01    3.69279204e-01    7.19599598e+17
 6.05000000e+00    5.75459296e+01    3.70110612e-01    7.19304593e+17
 6.05500000e+00    5.74876173e+01    3.70943055e-01    7.19009379e+17
 6.06000000e+00    5.74292932e+01    3.71776531e-01    7.18714076e+17
 6.06500000e+00    5.73709573e+01    3.72611040e-01    7.18418606e+17
 6.07000000e+00    5.73126098e+01    3.73446583e-01    7.18122993e+17
 6.07500000e+00    5.72542506e+01    3.74283158e-01    7.17827169e+17
 6.08000000e+00    5.71958798e+01    3.75120767e-01    7.17531143e+17
 6.08500000e+00    5.71374977e+01    3.75959408e-01    7.17234859e+17
 6.09000000e+00    5.70791041e+01    3.76799082e-01    7.16938642e+17
 6.09500000e+00    5.70206992e+01    3.77639787e-01    7.16642059e+17
 6.10000000e+00    5.69622830e+01    3.78481525e-01    7.16345233e+17
 6.10500000e+00    5.69038558e+01    3.79324295e-01    7.16048425e+17
 6.11000000e+00    5.68454174e+01    3.80168096e-01    7.15751379e+17
 6.11500000e+00    5.67869680e+01    3.81012928e-01    7.15454153e+17
 6.12000000e+00    5.67285076e+01    3.81858792e-01    7.15156847e+17
 6.12500000e+00    5.66700364e+01    3.82705686e-01    7.14859243e+17
 6.13000000e+00    5.66115545e+01    3.83553612e-01    7.14561497e+17
 6.13500000e+00    5.65530618e+01    3.84402567e-01    7.14263645e+17
 6.14000000e+00    5.64945584e+01    3.85252553e-01    7.13965588e+17
 6.14500000e+00    5.64360445e+01    3.86103569e-01    7.13667380e+17
 6.15000000e+00    5.63775201e+01    3.86955615e-01    7.13368912e+17
 6.15500000e+00    5.63189854e+01    3.87808690e-01    7.13070230e+17
 6.16000000e+00    5.62604402e+01    3.88662795e-01    7.12771540e+17
 6.16500000e+00    5.62018848e+01    3.89517928e-01    7.12472634e+17
 6.17000000e+00    5.61433193e+01    3.90374091e-01    7.12173438e+17
 6.17500000e+00    5.60847436e+01    3.91231282e-01    7.11874247e+17
 6.18000000e+00    5.60261579e+01    3.92089501e-01    7.11574808e+17
 6.18500000e+00    5.59675622e+01    3.92948748e-01    7.11275138e+17
 6.19000000e+00    5.59089567e+01    3.93809024e-01    7.10975496e+17
 6.19500000e+00    5.58503413e+01    3.94670326e-01    7.10675594e+17
 6.20000000e+00    5.57917162e+01    3.95532656e-01    7.10375353e+17
 6.20500000e+00    5.57330815e+01    3.96396014e-01    7.10075214e+17
 6.21000000e+00    5.56744371e+01    3.97260398e-01    7.09774772e+17
 6.21500000e+00    5.56157833e+01    3.98125808e-01    7.09474170e+17
 6.22000000e+00    5.55571200e+01    3.98992245e-01    7.09173343e+17
 6.22500000e+00    5.54984474e+01    3.99859708e-01    7.08872430e+17
 6.23000000e+00    5.54397655e+01    4.00728197e-01    7.08571266e+17
 6.23500000e+00    5.53810743e+01    4.01597711e-01    7.08270029e+17
 6.24000000e+00    5.53223741e+01    4.02468250e-01    7.07968570e+17
 6.24500000e+00    5.52636648e+01    4.03339814e-01    7.07666996e+17
 6.25000000e+00    5.52049465e+01    4.04212403e-01    7.07365223e+17
 6.25500000e+00    5.51462193e+01    4.05086017e-01    7.07063306e+17
 6.26000000e+00    5.50874833e+01    4.05960654e-01    7.06761255e+17
 6.26500000e+00    5.50287385e+01    4.06836315e-01    7.06459051e+17
 6.27000000e+00    5.49699850e+01    4.07713000e-01    7.06156618e+17
 6.27500000e+00    5.49112230e+01    4.08590709e-01    7.05854106e+17
 6.28000000e+00    5.48524524e+01    4.09469440e-01    7.05551361e+17
 6.28500000e+00    5.47936733e+01    4.10349194e-01    7.05248454e+17
 6.29000000e+00    5.47348859e+01    4.11229970e-01    7.04945295e+17
 6.29500000e+00    5.46760901e+01    4.12111769e-01    7.04642201e+17
 6.30000000e+00    5.46172862e+01    4.12994589e-01    7.04338796e+17
 6.30500000e+00    5.45584740e+01    4.13878431e-01    7.04035329e+17
 6.31000000e+00    5.44996538e+01    4.14763294e-01    7.03731547e+17
 6.31500000e+00    5.44408256e+01    4.15649178e-01    7.03427669e+17
 6.32000000e+00    5.43819894e+01    4.16536083e-01    7.03123795e+17
 6.32500000e+00    5.43231454e+01    4.17424008e-01    7.02819558e+17
 6.33000000e+00    5.42642936e+01    4.18312953e-01    7.02515228e+17
 6.33500000e+00    5.42054341e+01    4.19202918e-01    7.02210821e+17
 6.34000000e+00    5.41465670e+01    4.20093902e-01    7.01906061e+17
 6.34500000e+00    5.40876923e+01    4.20985905e-01    7.01601303e+17
 6.35000000e+00    5.40288101e+01    4.21878927e-01    7.01296337e+17
 6.35500000e+00    5.39699205e+01    4.22772968e-01    7.00991205e+17
 6.36000000e+00    5.39110236e+01    4.23668027e-01    7.00685949e+17
 6.36500000e+00    5.38521194e+01    4.24564104e-01    7.00380598e+17
 6.37000000e+00    5.37932081e+01    4.25461198e-01    7.00074956e+17
 6.37500000e+00    5.37342896e+01    4.26359309e-01    6.99769291e+17
 6.38000000e+00    5.36753641e+01    4.27258438e-01    6.99463434e+17
 6.38500000e+00    5.36164316e+01    4.28158583e-01    6.99157337e+17
 6.39000000e+00    5.35574923e+01    4.29059744e-01    6.98851079e+17
 6.39500000e+00    5.34985461e+01    4.29961921e-01    6.98544838e+17
 6.40000000e+00    5.34395932e+01    4.30865113e-01    6.98238317e+17
 6.40500000e+00    5.33806336e+01    4.31769321e-01    6.97931734e+17
 6.41000000e+00    5.33216675e+01    4.32674544e-01    6.97624862e+17
 6.41500000e+00    5.32626948e+01    4.33580782e-01    6.97317906e+17
 6.42000000e+00    5.32037157e+01    4.34488033e-01    6.97010889e+17
 6.42500000e+00    5.31447302e+01    4.35396299e-01    6.96703601e+17
 6.43000000e+00    5.30857384e+01    4.36305578e-01    6.96396217e+17
 6.43500000e+00    5.30267405e+01    4.37215871e-01    6.96088715e+17
 6.44000000e+00    5.29677363e+01    4.38127176e-01    6.95780942e+17
 6.44500000e+00    5.29087261e+01    4.39039494e-01    6.95473140e+17
 6.45000000e+00    5.28497099e+01    4.39952824e-01    6.95165117e+17
 6.45500000e+00    5.27906878e+01    4.40867166e-01    6.94857139e+17
 6.46000000e+00    5.27316599e+01    4.41782519e-01    6.94548711e+17
 6.46500000e+00    5.26726261e+01    4.42698883e-01    6.94240335e+17
 6.47000000e+00    5.26135867e+01    4.43616259e-01    6.93931760e+17
 6.47500000e+00    5.25545416e+01    4.44534644e-01    6.93623080e+17
 6.48000000e+00    5.24954910e+01    4.45454040e-01    6.93314252e+17
 6.48500000e+00    5.24364349e+01    4.46374446e-01    6.93005195e+17
 6.49000000e+00    5.23773735e+01    4.47295860e-01    6.92695976e+17
 6.49500000e+00    5.23183066e+01    4.48218284e-01    6.92386777e+17
 6.50000000e+00    5.22592346e+01    4.49141717e-01    6.92077362e+17
 6.50500000e+00    5.22001573e+01    4.50066157e-01    6.91767877e+17
 6.51000000e+00    5.21410749e+01    4.50991606e-01    6.91458030e+17
 6.51500000e+00    5.20819876e+01    4.51918062e-01    6.91148250e+17
 6.52000000e+00    5.20228952e+01    4.52845525e-01    6.90838314e+17
 6.52500000e+00    5.19637979e+01    4.53773995e-01    6.90528232e+17
 6.53000000e+00    5.19046959e+01    4.54703472e-01    6.90217876e+17
 6.53500000e+00    5.18455891e+01    4.55633954e-01    6.89907475e+17
 6.54000000e+00    5.17864776e+01    4.56565443e-01    6.89596960e+17
 6.54500000e+00    5.17273615e+01    4.57497936e-01    6.89286289e+17
 6.55000000e+00    5.16682410e+01    4.58431434e-01    6.88975427e+17
 6.55500000e+00    5.16091159e+01    4.59365937e-01    6.88664605e+17
 6.56000000e+00    5.15499865e+01    4.60301444e-01    6.88353528e+17
 6.56500000e+00    5.14908528e+01    4.61237955e-01    6.88042262e+17
 6.57000000e+00    5.14317149e+01    4.62175469e-01    6.87730990e+17
 6.57500000e+00    5.13725728e+01    4.63113987e-01    6.87419567e+17
 6.58000000e+00    5.13134266e+01    4.64053507e-01    6.87107946e+17
 6.58500000e+00    5.12542764e+01    4.64994029e-01    6.86796181e+17
 6.59000000e+00    5.11951223e+01    4.65935552e-01    6.86484345e+17
 6.59500000e+00    5.11359643e+01    4.66878078e-01    6.86172301e+17
 6.60000000e+00    5.10768025e+01    4.67821604e-01    6.85860333e+17
 6.60500000e+00    5.10176370e+01    4.68766131e-01    6.85547956e+17
 6.61000000e+00    5.09584678e+01    4.69711659e-01    6.85235598e+17
 6.61500000e+00    5.08992951e+01    4.70658186e-01    6.84923125e+17
 6.62000000e+00    5.08401189e+01    4.71605713e-01    6.84610588e+17
 6.62500000e+00    5.07809393e+01    4.72554238e-01    6.84297832e+17
 6.63000000e+00    5.07217562e+01    4.73503763e-01    6.83984886e+17
 6.63500000e+00    5.06625699e+01    4.74454286e-01    6.83672047e+17
 6.64000000e+00    5.06033804e+01    4.75405806e-01    6.83358928e+17
 6.64500000e+00    5.05441878e+01    4.76358325e-01    6.83045740e+17
 6.65000000e+00    5.04849921e+01    4.77311840e-01    6.82732329e+17
 6.65500000e+00    5.04257933e+01    4.78266352e-01    6.82418956e+17
 6.66000000e+00    5.03665917e+01    4.79221860e-01    6.82105333e+17
 6.66500000e+00    5.03073872e+01    4.80178364e-01    6.81791753e+17
 6.67000000e+00    5.02481799e+01    4.81135864e-01    6.81477825e+17
 6.67500000e+00    5.01889699e+01    4.82094359e-01    6.81163935e+17
 6.68000000e+00    5.01297573e+01    4.83053848e-01    6.80849999e+17
 6.68500000e+00    5.00705421e+01    4.84014332e-01    6.80535861e+17
 6.69000000e+00    5.00113244e+01    4.84975809e-01    6.80221616e+17
 6.69500000e+00    4.99521043e+01    4.85938280e-01    6.79907188e+17
 6.70000000e+00    4.98928818e+01    4.86901744e-01    6.79592837e+17
 6.70500000e+00    4.98336570e+01    4.87866201e-01    6.79278327e+17
 6.71000000e+00    4.97744300e+01    4.88831650e-01    6.78963626e+17
 6.71500000e+00    4.97152009e+01    4.89798091e-01    6.78648819e+17
 6.72000000e+00    4.96559697e+01    4.90765523e-01    6.78334019e+17
 6.72500000e+00    4.95967365e+01    4.91733946e-01    6.78019014e+17
 6.73000000e+00    4.95375014e+01    4.92703360e-01    6.77703866e+17
 6.73500000e+00    4.94782644e+01    4.93673764e-01    6.77388756e+17
 6.74000000e+00    4.94190256e+01    4.94645157e-01    6.77073484e+17
 6.74500000e+00    4.93597851e+01    4.95617540e-01    6.76758074e+17
 6.75000000e+00    4.93005429e+01    4.96590913e-01    6.76442793e+17
 6.75500000e+00    4.92412992e+01    4.97565273e-01    6.76127078e+17
 6.76000000e+00    4.91820540e+01    4.98540622e-01    6.75811574e+17
 6.76500000e+00    4.91228072e+01    4.99516959e-01    6.75495942e+17
 6.77000000e+00    4.90635592e+01    5.00494282e-01    6.75179934e+17
 6.77500000e+00    4.90043098e+01    5.01472593e-01    6.74864065e+17
 6.78000000e+00    4.89450592e+01    5.02451890e-01    6.74548237e+17
 6.78500000e+00    4.88858074e+01    5.03432174e-01    6.74232103e+17
 6.79000000e+00    4.88265545e+01    5.04413443e-01    6.73915961e+17
 6.79500000e+00    4.87673006e+01    5.05395697e-01    6.73599797e+17
 6.80000000e+00    4.87080457e+01    5.06378937e-01    6.73283570e+17
 6.80500000e+00    4.86487900e+01    5.07363160e-01    6.72967199e+17
 6.81000000e+00    4.85895334e+01    5.08348368e-01    6.72650755e+17
 6.81500000e+00    4.85302760e+01    5.09334560e-01    6.72334301e+17
 6.82000000e+00    4.84710180e+01    5.10321735e-01    6.72017695e+17
 6.82500000e+00    4.84117593e+01    5.11309893e-01    6.71701052e+17
 6.83000000e+00    4.83525000e+01    5.12299033e-01    6.71384385e+17
 6.83500000e+00    4.82932403e+01    5.13289155e-01    6.71067656e+17
 6.84000000e+00    4.82339802e+01    5.14280259e-01    6.70750848e+17
 6.84500000e+00    4.81747197e+01    5.15272345e-01    6.70433935e+17
 6.85000000e+00    4.81154589e+01    5.16265411e-01    6.70117071e+17
 6.85500000e+00    4.80561979e+01    5.17259458e-01    6.69800234e+17
 6.86000000e+00    4.79969367e+01    5.18254485e-01    6.69483093e+17
 6.86500000e+00    4.79376754e+01    5.19250492e-01    6.69166078e+17
 6.87000000e+00    4.78784141e+01    5.20247478e-01    6.68848998e+17
 6.87500000e+00    4.78191528e+01    5.21245444e-01    6.68531981e+17
 6.88000000e+00    4.77598917e+01    5.22244388e-01    6.68214779e+17
 6.88500000e+00    4.77006307e+01    5.23244310e-01    6.67897653e+17
 6.89000000e+00    4.76413699e+01    5.24245210e-01    6.67580528e+17
 6.89500000e+00    4.75821094e+01    5.25247088e-01    6.67263156e+17
 6.90000000e+00    4.75228493e+01    5.26249943e-01    6.66945908e+17
 6.90500000e+00    4.74635895e+01    5.27253775e-01    6.66628819e+17
 6.91000000e+00    4.74043303e+01    5.28258584e-01    6.66311459e+17
 6.91500000e+00    4.73450716e+01    5.29264368e-01    6.65994253e+17
 6.92000000e+00    4.72858135e+01    5.30271129e-01    6.65676997e+17
 6.92500000e+00    4.72265561e+01    5.31278865e-01    6.65359779e+17
 6.93000000e+00    4.71672994e+01    5.32287576e-01    6.65042568e+17
 6.93500000e+00    4.71080434e+01    5.33297263e-01    6.64725336e+17
 6.94000000e+00    4.70487884e+01    5.34307923e-01    6.64408036e+17
 6.94500000e+00    4.69895342e+01    5.35319558e-01    6.64090905e+17
 6.95000000e+00    4.69302810e+01    5.36332167e-01    6.63773826e+17
 6.95500000e+00    4.68710288e+01    5.37345750e-01    6.63456687e+17
 6.96000000e+00    4.68117777e+01    5.38360306e-01    6.63139673e+17
 6.96500000e+00    4.67525278e+01    5.39375835e-01    6.62822665e+17
 6.97000000e+00    4.66932790e+01    5.40392337e-01    6.62505683e+17
 6.97500000e+00    4.66340315e+01    5.41409812e-01    6.62188915e+17
 6.98000000e+00    4.65747852e+01    5.42428259e-01    6.61872171e+17
 6.98500000e+00    4.65155404e+01    5.43447678e-01    6.61555368e+17
 6.99000000e+00    4.64562969e+01    5.44468070e-01    6.61238870e+17
 6.99500000e+00    4.63970549e+01    5.45489433e-01    6.60922385e+17
 7.00000000e+00    4.63378144e+01    5.46511768e-01    6.60606055e+17
 7.00500000e+00    4.62785755e+01    5.47535074e-01    6.60289881e+17
 7.01000000e+00    4.62193382e+01    5.48559352e-01    6.59973746e+17
 7.01500000e+00    4.61601026e+01    5.49584601e-01    6.59657943e+17
 7.02000000e+00    4.61008687e+01    5.50610821e-01    6.59342220e+17
 7.02500000e+00    4.60416365e+01    5.51638012e-01    6.59026637e+17
 7.03000000e+00    4.59824061e+01    5.52666174e-01    6.58711466e+17
 7.03500000e+00    4.59231776e+01    5.53695307e-01    6.58396300e+17
 7.04000000e+00    4.58639509e+01    5.54725411e-01    6.58081531e+17
 7.04500000e+00    4.58047262e+01    5.55756487e-01    6.57766903e+17
 7.05000000e+00    4.57455034e+01    5.56788533e-01    6.57452778e+17
 7.05500000e+00    4.56862826e+01    5.57821551e-01    6.57138899e+17
 7.06000000e+00    4.56270638e+01    5.58855541e-01    6.56825358e+17
 7.06500000e+00    4.55678471e+01    5.59890502e-01    6.56512300e+17
 7.07000000e+00    4.55086324e+01    5.60926435e-01    6.56199553e+17
 7.07500000e+00    4.54494199e+01    5.61963341e-01    6.55887406e+17
 7.08000000e+00    4.53902094e+01    5.63001220e-01    6.55575918e+17
 7.08500000e+00    4.53310011e+01    5.64040073e-01    6.55264998e+17
 7.09000000e+00    4.52717949e+01    5.65079900e-01    6.54954743e+17
 7.09500000e+00    4.52125908e+01    5.66120702e-01    6.54645253e+17
 7.10000000e+00    4.51533888e+01    5.67162480e-01    6.54336802e+17
 7.10500000e+00    4.50941890e+01    5.68205236e-01    6.54029403e+17
 7.11000000e+00    4.50349911e+01    5.69248970e-01    6.53723497e+17
 7.11500000e+00    4.49757953e+01    5.70293686e-01    6.53419253e+17
 7.12000000e+00    4.49166013e+01    5.71339387e-01    6.53117263e+17
 7.12500000e+00    4.48574090e+01    5.72386075e-01    6.52818722e+17
 7.13000000e+00    4.47982181e+01    5.73433760e-01    6.52528035e+17
 7.13500000e+00    4.47390280e+01    5.74482451e-01    6.52240045e+17
 7.14000000e+00    4.46798388e+01    5.75532150e-01    6.51951956e+17
 7.14500000e+00    4.46206505e+01    5.76582855e-01    6.51663371e+17
 7.15000000e+00    4.45614632e+01    5.77634566e-01    6.51374775e+17
 7.15500000e+00    4.45022771e+01    5.78687282e-01    6.51086168e+17
 7.16000000e+00    4.44430921e+01    5.79741003e-01    6.50797143e+17
 7.16500000e+00    4.43839083e+01    5.80795728e-01    6.50508070e+17
 7.17000000e+00    4.43247258e+01    5.81851457e-01    6.50218858e+17
 7.17500000e+00    4.42655446e+01    5.82908188e-01    6.49929313e+17
 7.18000000e+00    4.42063649e+01    5.83965923e-01    6.49639677e+17
 7.18500000e+00    4.41471866e+01    5.85024659e-01    6.49349974e+17
 7.19000000e+00    4.40880099e+01    5.86084397e-01    6.49059983e+17
 7.19500000e+00    4.40288348e+01    5.87145135e-01    6.48769792e+17
 7.20000000e+00    4.39696614e+01    5.88206874e-01    6.48479615e+17
 7.20500000e+00    4.39104898e+01    5.89269612e-01    6.48188995e+17
 7.21000000e+00    4.38513200e+01    5.90333350e-01    6.47898336e+17
 7.21500000e+00    4.37921521e+01    5.91398085e-01    6.47607448e+17
 7.22000000e+00    4.37329862e+01    5.92463819e-01    6.47316536e+17
 7.22500000e+00    4.36738222e+01    5.93530550e-01    6.47025313e+17
 7.23000000e+00    4.36146604e+01    5.94598278e-01    6.46733939e+17
 7.23500000e+00    4.35555008e+01    5.95667002e-01    6.46442418e+17
 7.24000000e+00    4.34963433e+01    5.96736721e-01    6.46150721e+17
 7.24500000e+00    4.34371882e+01    5.97807435e-01    6.45858825e+17
 7.25000000e+00    4.33780354e+01    5.98879143e-01    6.45566804e+17
 7.25500000e+00    4.33188851e+01    5.99951846e-01    6.45274529e+17
 7.26000000e+00    4.32597373e+01    6.01025541e-01    6.44982137e+17
 7.26500000e+00    4.32005920e+01    6.02100229e-01    6.44689541e+17
 7.27000000e+00    4.31414494e+01    6.03175908e-01    6.44396832e+17
 7.27500000e+00    4.30823095e+01    6.04252579e-01    6.44103875e+17
 7.28000000e+00    4.30231723e+01    6.05330241e-01    6.43810785e+17
 7.28500000e+00    4.29640380e+01    6.06408892e-01    6.43517522e+17
 7.29000000e+00    4.29049066e+01    6.07488533e-01    6.43224066e+17
 7.29500000e+00    4.28457782e+01    6.08569162e-01    6.42930420e+17
 7.30000000e+00    4.27866528e+01    6.09650780e-01    6.42636620e+17
 7.30500000e+00    4.27275306e+01    6.10733385e-01    6.42342619e+17
 7.31000000e+00    4.26684115e+01    6.11816977e-01    6.42048455e+17
 7.31500000e+00    4.26092956e+01    6.12901555e-01    6.41754162e+17
 7.32000000e+00    4.25501831e+01    6.13987119e-01    6.41459686e+17
 7.32500000e+00    4.24910740e+01    6.15073668e-01    6.41164948e+17
 7.33000000e+00    4.24319683e+01    6.16161201e-01    6.40870120e+17
 7.33500000e+00    4.23728662e+01    6.17249717e-01    6.40575089e+17
 7.34000000e+00    4.23137676e+01    6.18339217e-01    6.40279872e+17
 7.34500000e+00    4.22546727e+01    6.19429698e-01    6.39984522e+17
 7.35000000e+00    4.21955815e+01    6.20521162e-01    6.39689010e+17
 7.35500000e+00    4.21364941e+01    6.21613606e-01    6.39393186e+17
 7.36000000e+00    4.20774106e+01    6.22707031e-01    6.39097326e+17
 7.36500000e+00    4.20183310e+01    6.23801435e-01    6.38801225e+17
 7.37000000e+00    4.19592554e+01    6.24896819e-01    6.38504915e+17
 7.37500000e+00    4.19001839e+01    6.25993180e-01    6.38208506e+17
 7.38000000e+00    4.18411165e+01    6.27090520e-01    6.37911945e+17
 7.38500000e+00    4.17820533e+01    6.28188836e-01    6.37615089e+17
 7.39000000e+00    4.17229944e+01    6.29288128e-01    6.37318144e+17
 7.39500000e+00    4.16639398e+01    6.30388396e-01    6.37021020e+17
 7.40000000e+00    4.16048896e+01    6.31489639e-01    6.36723656e+17
 7.40500000e+00    4.15458439e+01    6.32591857e-01    6.36426214e+17
 7.41000000e+00    4.14868027e+01    6.33695048e-01    6.36128559e+17
 7.41500000e+00    4.14277662e+01    6.34799211e-01    6.35830626e+17
 7.42000000e+00    4.13687344e+01    6.35904347e-01    6.35532681e+17
 7.42500000e+00    4.13097072e+01    6.37010454e-01    6.35234469e+17
 7.43000000e+00    4.12506850e+01    6.38117532e-01    6.34936015e+17
 7.43500000e+00    4.11916676e+01    6.39225580e-01    6.34637552e+17
 7.44000000e+00    4.11326551e+01    6.40334597e-01    6.34338666e+17
 7.44500000e+00    4.10736477e+01    6.41444583e-01    6.34039832e+17
 7.45000000e+00    4.10146454e+01    6.42555536e-01    6.33740774e+17
 7.45500000e+00    4.09556482e+01    6.43667457e-01    6.33441515e+17
 7.46000000e+00    4.08966563e+01    6.44780345e-01    6.33141977e+17
 7.46500000e+00    4.08376696e+01    6.45894198e-01    6.32842433e+17
 7.47000000e+00    4.07786884e+01    6.47009016e-01    6.32542532e+17
 7.47500000e+00    4.07197125e+01    6.48124798e-01    6.32242672e+17
 7.48000000e+00    4.06607422e+01    6.49241544e-01    6.31942343e+17
 7.48500000e+00    4.06017775e+01    6.50359252e-01    6.31642010e+17
 7.49000000e+00    4.05428184e+01    6.51477923e-01    6.31341627e+17
 7.49500000e+00    4.04838650e+01    6.52597555e-01    6.31040796e+17
 7.50000000e+00    4.04249174e+01    6.53718147e-01    6.30739971e+17
 7.50500000e+00    4.03659756e+01    6.54839699e-01    6.30438929e+17
 7.51000000e+00    4.03070398e+01    6.55962211e-01    6.30137689e+17
 7.51500000e+00    4.02481099e+01    6.57085681e-01    6.29836308e+17
 7.52000000e+00    4.01891861e+01    6.58210108e-01    6.29534640e+17
 7.52500000e+00    4.01302684e+01    6.59335492e-01    6.29232930e+17
 7.53000000e+00    4.00713569e+01    6.60461832e-01    6.28930962e+17
 7.53500000e+00    4.00124517e+01    6.61589128e-01    6.28628882e+17
